model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,max_iters,outermost_linear
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6092.973698178129,88.5230876056012,0.22772766649723053,10.696192979812622,0.001,3,64,3,1,cuda,2000,False
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1576.7416998724063,59.7553316147176,0.025595296174287796,0.761986494064331,0.001,3,64,4,1,cuda,100,True
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1791.315787891148,59.7553316147176,0.027244340628385544,0.7621264457702637,0.001,3,64,4,1,cuda,100,True
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1483.0704837579485,59.7553316147176,0.02513391710817814,0.7622556686401367,0.001,3,64,4,1,cuda,100,True
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1353.9020783655455,59.7553316147176,0.02452637441456318,0.7622568607330322,0.001,3,64,4,1,cuda,100,True
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1305.3022245230923,59.7553316147176,0.02477581985294819,0.7617931365966797,0.001,3,64,4,1,cuda,100,True
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1616.0211470883535,59.7553316147176,0.027520472183823586,0.7651348114013672,0.001,3,64,4,1,cuda,100,False
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1901.4480369394244,59.7553316147176,0.029677007347345352,0.7659931182861328,0.001,3,64,4,1,cuda,100,False
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1514.4985841804719,59.7553316147176,0.02637351118028164,0.7667293548583984,0.001,3,64,4,1,cuda,100,False
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1403.8853329986614,59.7553316147176,0.026029624044895172,0.7656283378601074,0.001,3,64,4,1,cuda,100,False
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1389.1711415976406,59.7553316147176,0.026842474937438965,0.7648036479949951,0.001,3,64,4,1,cuda,100,False
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1245.7675519787483,59.7553316147176,0.019595058634877205,3.7969791889190674,0.001,3,64,4,1,cuda,500,True
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1334.4375928191935,59.7553316147176,0.020191330462694168,3.7979671955108643,0.001,3,64,4,1,cuda,500,True
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1069.9963277589525,59.7553316147176,0.01758999191224575,3.796531915664673,0.001,3,64,4,1,cuda,500,True
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,942.3232330363119,59.7553316147176,0.01654328778386116,3.7971994876861572,0.001,3,64,4,1,cuda,500,True
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1100.0237904743976,59.7553316147176,0.020052233710885048,3.796325445175171,0.001,3,64,4,1,cuda,500,True
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1480.9306405308735,59.7553316147176,0.02463802695274353,3.815380573272705,0.001,3,64,4,1,cuda,500,False
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1769.1289350108768,59.7553316147176,0.027465874329209328,3.8183653354644775,0.001,3,64,4,1,cuda,500,False
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1463.6262197226406,59.7553316147176,0.02485998161137104,3.8137402534484863,0.001,3,64,4,1,cuda,500,False
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1310.5223053673026,59.7553316147176,0.024250566959381104,3.8142313957214355,0.001,3,64,4,1,cuda,500,False
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1328.9339414951473,59.7553316147176,0.025480495765805244,3.813791513442993,0.001,3,64,4,1,cuda,500,False
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,850.1020462056559,59.7553316147176,0.01411921065300703,7.592434644699097,0.001,3,64,4,1,cuda,1000,True
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,997.4424965486947,59.7553316147176,0.01670663431286812,7.589807748794556,0.001,3,64,4,1,cuda,1000,True
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,875.285062123494,59.7553316147176,0.014637263491749763,7.591179847717285,0.001,3,64,4,1,cuda,1000,True
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,991.1951451639893,59.7553316147176,0.01728777401149273,7.5911548137664795,0.001,3,64,4,1,cuda,1000,True
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,715.6523986571285,59.7553316147176,0.01405765675008297,7.591703176498413,0.001,3,64,4,1,cuda,1000,True
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1357.72882938002,59.7553316147176,0.022435246035456657,7.624237537384033,0.001,3,64,4,1,cuda,1000,False
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1606.9672126004016,59.7553316147176,0.025281595066189766,7.624385595321655,0.001,3,64,4,1,cuda,1000,False
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1324.6453274033634,59.7553316147176,0.022506751120090485,7.623997926712036,0.001,3,64,4,1,cuda,1000,False
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1222.3233716114457,59.7553316147176,0.022339748218655586,7.633275032043457,0.001,3,64,4,1,cuda,1000,False
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1152.2018935115461,59.7553316147176,0.021935999393463135,7.623398303985596,0.001,3,64,4,1,cuda,1000,False
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,740.109337087935,59.7553316147176,0.012513495981693268,15.17839002609253,0.001,3,64,4,1,cuda,2000,True
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,898.6344152652276,59.7553316147176,0.014025948941707611,15.17694354057312,0.001,3,64,4,1,cuda,2000,True
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,746.797992752259,59.7553316147176,0.012810152024030685,15.179098129272461,0.001,3,64,4,1,cuda,2000,True
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,654.4657091909304,59.7553316147176,0.012317678891122341,15.178062200546265,0.001,3,64,4,1,cuda,2000,True
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,685.9315438838688,59.7553316147176,0.012985109351575375,15.183160066604614,0.001,3,64,4,1,cuda,2000,True
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1018.0347627489123,59.7553316147176,0.01641208864748478,15.244549989700317,0.001,3,64,4,1,cuda,2000,False
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1302.7554018155956,59.7553316147176,0.020376555621623993,15.247256517410278,0.001,3,64,4,1,cuda,2000,False
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,907.5652283613621,59.7553316147176,0.015630410984158516,15.247074127197266,0.001,3,64,4,1,cuda,2000,False
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1030.2248760667671,59.7553316147176,0.01872170716524124,15.247924327850342,0.001,3,64,4,1,cuda,2000,False
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,938.5111775225904,59.7553316147176,0.01804514043033123,15.242255210876465,0.001,3,64,4,1,cuda,2000,False
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1532.4857934341533,22.721758502896183,0.02601868100464344,1.160036325454712,0.001,3,128,3,1,cuda,100,True
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1811.0171493264725,22.721758502896183,0.027599666267633438,1.1598148345947266,0.001,3,128,3,1,cuda,100,True
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1484.760023165579,22.721758502896183,0.02512182667851448,1.159938097000122,0.001,3,128,3,1,cuda,100,True
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1379.5823031710174,22.721758502896183,0.024970637634396553,1.1597645282745361,0.001,3,128,3,1,cuda,100,True
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1362.6742281626507,22.721758502896183,0.025563934817910194,1.1593446731567383,0.001,3,128,3,1,cuda,100,True
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,26046.42208417001,22.721758502896183,0.49690648913383484,1.1614656448364258,0.001,3,128,3,1,cuda,100,False
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,35639.40763313671,22.721758502896183,0.5691777467727661,1.162837266921997,0.001,3,128,3,1,cuda,100,False
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,26964.831325301206,22.721758502896183,0.46296170353889465,1.162961483001709,0.001,3,128,3,1,cuda,100,False
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,12099.066857272841,22.721758502896183,0.5514639019966125,1.1626253128051758,0.001,3,128,3,1,cuda,100,False
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,43525.45879873661,22.721758502896183,0.5427206158638,1.1619188785552979,0.001,3,128,3,1,cuda,100,False
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1270.262880950887,22.721758502896183,0.019925197586417198,5.788837194442749,0.001,3,128,3,1,cuda,500,True
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1601.0169989855253,22.721758502896183,0.023447232320904732,5.788918972015381,0.001,3,128,3,1,cuda,500,True
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1435.1322398970883,22.721758502896183,0.040233124047517776,5.803805351257324,0.001,3,128,3,1,cuda,500,True
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1108.6578867553546,22.721758502896183,0.01932643912732601,5.78978705406189,0.001,3,128,3,1,cuda,500,True
