model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,max_iters,outermost_linear,first_omega_zero,hidden_omega_zero
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,255.49856195615797,22.721758502896183,0.004166198894381523,10.092017412185669,0.001,3,128,3,1,cuda,1000,True,100,45
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,325.30474894369144,22.721758502896183,0.005836757831275463,10.091612339019775,0.001,3,128,3,1,cuda,1000,True,100,45
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,348.3170677501673,22.721758502896183,0.0066466303542256355,10.090792894363403,0.001,3,128,3,1,cuda,1000,True,100,45
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,280.92109584170015,22.721758502896183,0.0042492845095694065,10.0921790599823,0.001,3,128,3,1,cuda,1000,True,100,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,208.71513789533134,22.721758502896183,0.0032106575090438128,20.180630683898926,0.001,3,128,3,1,cuda,2000,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,384.66618688294847,22.721758502896183,0.005972403101623058,20.181105852127075,0.001,3,128,3,1,cuda,2000,True,100,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,229.97833521586347,22.721758502896183,0.003673617262393236,20.179453134536743,0.001,3,128,3,1,cuda,2000,True,100,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,204.96929645665998,22.721758502896183,0.0035767804365605116,20.181874990463257,0.001,3,128,3,1,cuda,2000,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,251.52485201221552,22.721758502896183,0.003926657140254974,20.180556774139404,0.001,3,128,3,1,cuda,2000,True,100,45
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,450.2354731425703,22.721758502896183,0.0077248429879546165,20.180434465408325,0.001,3,128,3,1,cuda,2000,True,100,45
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,424.9640122991968,22.721758502896183,0.007294009905308485,20.179537296295166,0.001,3,128,3,1,cuda,2000,True,100,45
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,463.404249811747,22.721758502896183,0.007933884859085083,20.181946754455566,0.001,3,128,3,1,cuda,2000,True,100,45
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,267.42040558065594,22.721758502896183,0.0037916204892098904,20.18093729019165,0.001,3,128,3,1,cuda,2000,True,100,45
