model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,max_iters,zero_fraction,refresh_interval,outermost_linear,first_omega_zero,hidden_omega_zero
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,352.2612899514726,22.721758502896183,0.007457346189767122,4.484796047210693,0.001,3,128,3,1,cuda,1000,0.3,1,True,100,45
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,504.1185405685241,22.721758502896183,0.010777996852993965,4.641273260116577,0.001,3,128,3,1,cuda,1000,0.3,1,True,100,45
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,399.163390541332,22.721758502896183,0.009100393392145634,4.5887322425842285,0.001,3,128,3,1,cuda,1000,0.3,1,True,100,45
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,320.06798025435074,22.721758502896183,0.006742552854120731,4.381763696670532,0.001,3,128,3,1,cuda,1000,0.3,1,True,100,45
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,312.4408767884036,22.721758502896183,0.007838806137442589,4.5019307136535645,0.001,3,128,3,1,cuda,1000,0.3,1,True,100,45
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,368.69697409429386,22.721758502896183,0.007847161963582039,4.491823434829712,0.001,3,128,3,1,cuda,1000,0.3,1,True,100,45
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,342.6239502279953,22.721758502896183,0.007887979038059711,4.458513259887695,0.001,3,128,3,1,cuda,1000,0.3,1,True,100,45
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,327.9583581722724,22.721758502896183,0.007106191944330931,4.440924406051636,0.001,3,128,3,1,cuda,1000,0.3,1,True,100,45
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,303.0812690867637,22.721758502896183,0.006998470053076744,4.405682325363159,0.001,3,128,3,1,cuda,1000,0.3,1,True,100,45
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,317.665054750251,22.721758502896183,0.007067814469337463,4.465980529785156,0.001,3,128,3,1,cuda,1000,0.3,1,True,100,45
