model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,max_iters,zero_fraction,refresh_interval,outermost_linear,first_omega_zero,hidden_omega_zero
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,394.9731125020917,22.721758502896183,0.007906080223619938,13.790590286254883,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,298.4924620356426,22.721758502896183,0.0049616675823926926,13.866832494735718,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,343.85601520665995,22.721758502896183,0.007210357580333948,13.753696918487549,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,230.1369985148929,22.721758502896183,0.00489126006141305,13.75499963760376,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,253.06590424196787,22.721758502896183,0.004797166679054499,13.795414447784424,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,225.37563143197792,22.721758502896183,0.0037595927715301514,15.426414489746094,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,345.14080802376174,22.721758502896183,0.004699705168604851,15.516957998275757,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,239.2319669302209,22.721758502896183,0.0039789117872715,15.389727592468262,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,215.92500993557564,22.721758502896183,0.004191556014120579,15.435634851455688,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,234.95771497448126,22.721758502896183,0.00405185716226697,15.431902885437012,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,493.5213144243641,22.721758502896183,0.008652116172015667,17.065667629241943,0.001,3,128,3,1,cuda,2000,0.8,1,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,372.88359819486277,22.721758502896183,0.004872322082519531,17.096038341522217,0.001,3,128,3,1,cuda,2000,0.8,1,True,100,45
