model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,max_iters,outermost_linear
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,22.721758502896183,0.027651764452457428,29.00856375694275,0.001,3,128,3,1,cuda,2000,False
Gaussian,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,15.244594136755884,0.027982063591480255,1.958644151687622,0.001,3,128,4,1,cuda,100,True
Gaussian,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,15.244594136755884,0.030162304639816284,1.9586513042449951,0.001,3,128,4,1,cuda,100,True
Gaussian,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,15.244594136755884,0.027043772861361504,1.9600234031677246,0.001,3,128,4,1,cuda,100,True
Gaussian,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,15.244594136755884,0.027068277820944786,1.9589827060699463,0.001,3,128,4,1,cuda,100,True
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,15.244594136755884,0.0277495589107275,1.9586694240570068,0.001,3,128,4,1,cuda,100,True
Gaussian,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,15.244594136755884,0.02799374982714653,1.962731122970581,0.001,3,128,4,1,cuda,100,False
Gaussian,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,15.244594136755884,0.03017204813659191,1.9623329639434814,0.001,3,128,4,1,cuda,100,False
Gaussian,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,15.244594136755884,0.027511106804013252,1.962798833847046,0.001,3,128,4,1,cuda,100,False
Gaussian,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,15.244594136755884,0.03019322082400322,1.9617960453033447,0.001,3,128,4,1,cuda,100,False
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,15.244594136755884,0.03088034875690937,1.9613935947418213,0.001,3,128,4,1,cuda,100,False
Gaussian,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,15.244594136755884,0.02793947607278824,9.783098697662354,0.001,3,128,4,1,cuda,500,True
Gaussian,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,15.244594136755884,0.030096041038632393,9.781728267669678,0.001,3,128,4,1,cuda,500,True
Gaussian,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,15.244594136755884,0.02698909491300583,9.783704280853271,0.001,3,128,4,1,cuda,500,True
Gaussian,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,15.244594136755884,0.027022626250982285,9.784026384353638,0.001,3,128,4,1,cuda,500,True
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,15.244594136755884,0.02767135389149189,9.779893398284912,0.001,3,128,4,1,cuda,500,True
Gaussian,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,15.244594136755884,0.027936222031712532,9.800145149230957,0.001,3,128,4,1,cuda,500,False
Gaussian,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,15.244594136755884,0.030219800770282745,9.799504041671753,0.001,3,128,4,1,cuda,500,False
Gaussian,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,15.244594136755884,0.02696862258017063,9.800772905349731,0.001,3,128,4,1,cuda,500,False
Gaussian,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,15.244594136755884,0.02702373079955578,9.800978183746338,0.001,3,128,4,1,cuda,500,False
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,15.244594136755884,0.027715476229786873,9.797571182250977,0.001,3,128,4,1,cuda,500,False
Gaussian,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,15.244594136755884,0.02793850563466549,19.564608335494995,0.001,3,128,4,1,cuda,1000,True
Gaussian,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,15.244594136755884,0.030086509883403778,19.562304735183716,0.001,3,128,4,1,cuda,1000,True
Gaussian,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,15.244594136755884,0.026955045759677887,19.564868450164795,0.001,3,128,4,1,cuda,1000,True
Gaussian,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,15.244594136755884,0.026976143941283226,19.561541318893433,0.001,3,128,4,1,cuda,1000,True
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,15.244594136755884,0.027648793533444405,19.55756378173828,0.001,3,128,4,1,cuda,1000,True
Gaussian,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,15.244594136755884,0.027892062440514565,19.5961275100708,0.001,3,128,4,1,cuda,1000,False
Gaussian,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,15.244594136755884,0.03007373958826065,19.594751358032227,0.001,3,128,4,1,cuda,1000,False
Gaussian,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,15.244594136755884,0.026972904801368713,19.59913182258606,0.001,3,128,4,1,cuda,1000,False
Gaussian,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,15.244594136755884,0.026974046602845192,19.594105005264282,0.001,3,128,4,1,cuda,1000,False
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,15.244594136755884,0.027551831677556038,19.591532707214355,0.001,3,128,4,1,cuda,1000,False
Gaussian,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,15.244594136755884,0.028049882501363754,39.122257709503174,0.001,3,128,4,1,cuda,2000,True
Gaussian,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,15.244594136755884,0.030088666826486588,39.119521617889404,0.001,3,128,4,1,cuda,2000,True
Gaussian,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,15.244594136755884,0.02693909779191017,39.126880168914795,0.001,3,128,4,1,cuda,2000,True
Gaussian,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,15.244594136755884,0.026903429999947548,39.11902832984924,0.001,3,128,4,1,cuda,2000,True
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,15.244594136755884,0.027660226449370384,39.112704277038574,0.001,3,128,4,1,cuda,2000,True
Gaussian,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,15.244594136755884,0.027856241911649704,39.190388917922974,0.001,3,128,4,1,cuda,2000,False
Gaussian,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,15.244594136755884,0.029989656060934067,39.189270973205566,0.001,3,128,4,1,cuda,2000,False
Gaussian,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.3794069507196,15.244594136755884,0.026755625382065773,39.19470167160034,0.001,3,128,4,1,cuda,2000,False
Gaussian,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,15.244594136755884,0.02682313323020935,39.18573045730591,0.001,3,128,4,1,cuda,2000,False
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,15.244594136755884,0.02754902094602585,39.18176293373108,0.001,3,128,4,1,cuda,2000,False
Gaussian,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,5.757182102133744,0.027986107394099236,3.2849488258361816,0.001,3,256,3,1,cuda,100,True
Gaussian,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,5.757182102133744,0.03017653338611126,3.284349203109741,0.001,3,256,3,1,cuda,100,True
Gaussian,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,5.757182102133744,0.027094397693872452,3.2848775386810303,0.001,3,256,3,1,cuda,100,True
Gaussian,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,5.757182102133744,0.027068141847848892,3.2842235565185547,0.001,3,256,3,1,cuda,100,True
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,5.757182102133744,0.02782181277871132,3.2848997116088867,0.001,3,256,3,1,cuda,100,True
Gaussian,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,5.757182102133744,0.027994714677333832,3.289109468460083,0.001,3,256,3,1,cuda,100,False
Gaussian,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,5.757182102133744,0.03017457388341427,3.2879960536956787,0.001,3,256,3,1,cuda,100,False
Gaussian,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,5.757182102133744,0.02718937024474144,3.287522554397583,0.001,3,256,3,1,cuda,100,False
Gaussian,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,5.757182102133744,0.030205732211470604,3.2876827716827393,0.001,3,256,3,1,cuda,100,False
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,5.757182102133744,0.027738558128476143,3.2878286838531494,0.001,3,256,3,1,cuda,100,False
Gaussian,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,5.757182102133744,0.02794026769697666,16.409440279006958,0.001,3,256,3,1,cuda,500,True
Gaussian,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,5.757182102133744,0.030087558552622795,16.410223484039307,0.001,3,256,3,1,cuda,500,True
Gaussian,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,5.757182102133744,0.02695755660533905,16.40927481651306,0.001,3,256,3,1,cuda,500,True
Gaussian,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,5.757182102133744,0.02699102833867073,16.410058975219727,0.001,3,256,3,1,cuda,500,True
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,5.757182102133744,0.02768021449446678,16.41033387184143,0.001,3,256,3,1,cuda,500,True
Gaussian,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,5.757182102133744,0.02794063277542591,16.426984310150146,0.001,3,256,3,1,cuda,500,False
Gaussian,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,5.757182102133744,0.030112555250525475,16.427778959274292,0.001,3,256,3,1,cuda,500,False
Gaussian,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,5.757182102133744,0.026992548257112503,16.427380800247192,0.001,3,256,3,1,cuda,500,False
Gaussian,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,5.757182102133744,0.0269787535071373,16.428658723831177,0.001,3,256,3,1,cuda,500,False
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,5.757182102133744,0.03114532306790352,16.426849365234375,0.001,3,256,3,1,cuda,500,False
Gaussian,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,5.757182102133744,0.027915453538298607,32.81722640991211,0.001,3,256,3,1,cuda,1000,True
Gaussian,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,5.757182102133744,0.030070992186665535,32.81963109970093,0.001,3,256,3,1,cuda,1000,True
Gaussian,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,5.757182102133744,0.02695312350988388,32.81797933578491,0.001,3,256,3,1,cuda,1000,True
Gaussian,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,5.757182102133744,0.0269839558750391,32.818439245224,0.001,3,256,3,1,cuda,1000,True
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,5.757182102133744,0.027658678591251373,32.818172454833984,0.001,3,256,3,1,cuda,1000,True
Gaussian,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,5.757182102133744,0.0278732068836689,32.848883390426636,0.001,3,256,3,1,cuda,1000,False
Gaussian,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,5.757182102133744,0.03008456900715828,32.851807832717896,0.001,3,256,3,1,cuda,1000,False
Gaussian,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,5.757182102133744,0.026972008869051933,32.85216450691223,0.001,3,256,3,1,cuda,1000,False
Gaussian,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,5.757182102133744,0.026957955211400986,32.852946758270264,0.001,3,256,3,1,cuda,1000,False
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,5.757182102133744,0.03114532306790352,32.85261392593384,0.001,3,256,3,1,cuda,1000,False
Gaussian,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,5.757182102133744,0.02790890634059906,65.63163375854492,0.001,3,256,3,1,cuda,2000,True
Gaussian,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,5.757182102133744,0.030047666281461716,65.63347363471985,0.001,3,256,3,1,cuda,2000,True
Gaussian,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,5.757182102133744,0.026940837502479553,65.63153600692749,0.001,3,256,3,1,cuda,2000,True
Gaussian,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,5.757182102133744,0.02773399092257023,65.63453412055969,0.001,3,256,3,1,cuda,2000,True
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,5.757182102133744,0.027614420279860497,65.63128185272217,0.001,3,256,3,1,cuda,2000,True
Gaussian,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,5.757182102133744,0.03138795867562294,65.69416236877441,0.001,3,256,3,1,cuda,2000,False
Gaussian,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,5.757182102133744,0.030038580298423767,65.70023965835571,0.001,3,256,3,1,cuda,2000,False
Gaussian,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,5.757182102133744,0.026880614459514618,65.69761872291565,0.001,3,256,3,1,cuda,2000,False
Gaussian,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,5.757182102133744,0.030205732211470604,65.75216269493103,0.001,3,256,3,1,cuda,2000,False
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,5.757182102133744,0.02747821994125843,65.70114016532898,0.001,3,256,3,1,cuda,2000,False
Gaussian,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,3.8504960811851583,0.027968546375632286,4.525752544403076,0.001,3,256,4,1,cuda,100,True
Gaussian,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,3.8504960811851583,0.0301983542740345,4.526940107345581,0.001,3,256,4,1,cuda,100,True
Gaussian,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,3.8504960811851583,0.027077218517661095,4.525942087173462,0.001,3,256,4,1,cuda,100,True
Gaussian,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,3.8504960811851583,0.027106916531920433,4.527204751968384,0.001,3,256,4,1,cuda,100,True
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,3.8504960811851583,0.02774421125650406,4.5263495445251465,0.001,3,256,4,1,cuda,100,True
Gaussian,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,3.8504960811851583,0.03138786554336548,4.529077053070068,0.001,3,256,4,1,cuda,100,False
Gaussian,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,3.8504960811851583,0.03427032753825188,4.529717206954956,0.001,3,256,4,1,cuda,100,False
Gaussian,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,3.8504960811851583,0.030296800658106804,4.528576374053955,0.001,3,256,4,1,cuda,100,False
Gaussian,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,3.8504960811851583,0.027053900063037872,4.529314041137695,0.001,3,256,4,1,cuda,100,False
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,3.8504960811851583,0.031145239248871803,4.5290303230285645,0.001,3,256,4,1,cuda,100,False
Gaussian,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,3.8504960811851583,0.027946261689066887,22.617949724197388,0.001,3,256,4,1,cuda,500,True
Gaussian,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,3.8504960811851583,0.030098631978034973,22.617121934890747,0.001,3,256,4,1,cuda,500,True
Gaussian,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,3.8504960811851583,0.026979591697454453,22.61674189567566,0.001,3,256,4,1,cuda,500,True
Gaussian,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,3.8504960811851583,0.027013206854462624,22.618051767349243,0.001,3,256,4,1,cuda,500,True
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,3.8504960811851583,0.027702510356903076,22.61688256263733,0.001,3,256,4,1,cuda,500,True
Gaussian,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,3.8504960811851583,0.027940332889556885,22.634311199188232,0.001,3,256,4,1,cuda,500,False
Gaussian,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,3.8504960811851583,0.03427063673734665,22.635201454162598,0.001,3,256,4,1,cuda,500,False
Gaussian,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,3.8504960811851583,0.03029678948223591,22.63438391685486,0.001,3,256,4,1,cuda,500,False
Gaussian,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,3.8504960811851583,0.030205732211470604,22.634892463684082,0.001,3,256,4,1,cuda,500,False
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,3.8504960811851583,0.031145256012678146,22.63462495803833,0.001,3,256,4,1,cuda,500,False
Gaussian,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,3.8504960811851583,0.027935804799199104,45.231051445007324,0.001,3,256,4,1,cuda,1000,True
Gaussian,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,3.8504960811851583,0.030076753348112106,45.232383251190186,0.001,3,256,4,1,cuda,1000,True
Gaussian,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,3.8504960811851583,0.026955896988511086,45.22878623008728,0.001,3,256,4,1,cuda,1000,True
Gaussian,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,3.8504960811851583,0.026986252516508102,45.23255491256714,0.001,3,256,4,1,cuda,1000,True
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,3.8504960811851583,0.0276492927223444,45.234540939331055,0.001,3,256,4,1,cuda,1000,True
Gaussian,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,3.8504960811851583,0.027936385944485664,45.26460886001587,0.001,3,256,4,1,cuda,1000,False
Gaussian,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,3.8504960811851583,0.030085809528827667,45.26513195037842,0.001,3,256,4,1,cuda,1000,False
Gaussian,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,3.8504960811851583,0.026939498260617256,45.26346039772034,0.001,3,256,4,1,cuda,1000,False
Gaussian,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,3.8504960811851583,0.030205722898244858,45.26613783836365,0.001,3,256,4,1,cuda,1000,False
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,3.8504960811851583,0.02761147730052471,45.27840328216553,0.001,3,256,4,1,cuda,1000,False
Gaussian,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,3.8504960811851583,0.027920644730329514,90.46360182762146,0.001,3,256,4,1,cuda,2000,True
Gaussian,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,3.8504960811851583,0.03007011115550995,90.45841908454895,0.001,3,256,4,1,cuda,2000,True
Gaussian,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,3.8504960811851583,0.026949692517518997,90.45261740684509,0.001,3,256,4,1,cuda,2000,True
Gaussian,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,3.8504960811851583,0.02792663499712944,90.4656240940094,0.001,3,256,4,1,cuda,2000,True
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,3.8504960811851583,0.02778642810881138,90.46091389656067,0.001,3,256,4,1,cuda,2000,True
Gaussian,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,3.8504960811851583,0.03138795867562294,90.53888273239136,0.001,3,256,4,1,cuda,2000,False
Gaussian,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,3.8504960811851583,0.03427063673734665,90.52974009513855,0.001,3,256,4,1,cuda,2000,False
Gaussian,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,3.8504960811851583,0.03029680997133255,90.5359365940094,0.001,3,256,4,1,cuda,2000,False
Gaussian,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,3.8504960811851583,0.026922544464468956,90.53367948532104,0.001,3,256,4,1,cuda,2000,False
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,3.8504960811851583,0.02753651700913906,90.52972650527954,0.001,3,256,4,1,cuda,2000,False
