model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,max_iters,fraction,refresh_interval,outermost_linear,first_omega_zero,hidden_omega_zero
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,566.2550488411981,22.721758502896183,0.008957209065556526,8.063969373703003,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,334.2438660893574,22.721758502896183,0.00465362286195159,8.069490432739258,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,443.26147558985946,22.721758502896183,0.005741717293858528,8.144769430160522,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,557.3152283613621,22.721758502896183,0.008198652416467667,8.084723472595215,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,571.855704066265,22.721758502896183,0.008185026235878468,8.082285404205322,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,493.07485541122827,22.721758502896183,0.008680424652993679,8.087346076965332,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,592.3282962579484,22.721758502896183,0.00758808758109808,8.068834066390991,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,325.13474470799866,22.721758502896183,0.005297438707202673,8.063029527664185,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,536.4214631965361,22.721758502896183,0.008383389562368393,8.078483581542969,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,274.8559093143407,22.721758502896183,0.004353380762040615,8.070997476577759,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,420.04535590277777,22.721758502896183,0.004914203658699989,8.083939790725708,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,420.0602435784806,22.721758502896183,0.00485384464263916,8.06670594215393,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,450.0648897674029,22.721758502896183,0.0076375422067940235,8.083888292312622,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,395.4566782756024,22.721758502896183,0.007594678085297346,8.063580989837646,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,464.4977814905455,22.721758502896183,0.008000977337360382,8.074237823486328,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,21,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,349.672531270917,22.721758502896183,0.004603525158017874,8.076728343963623,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,22,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,450.112241936496,22.721758502896183,0.005884046666324139,8.069452047348022,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,23,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,425.76110300577307,22.721758502896183,0.005801083520054817,8.071416854858398,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,24,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,315.19178144871154,22.721758502896183,0.004459320567548275,8.07070279121399,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,25,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,304.6069015645917,22.721758502896183,0.0037943790666759014,8.080190896987915,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,26,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,433.7005169113956,22.721758502896183,0.003865999635308981,8.089653253555298,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,27,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,255.16055890227577,22.721758502896183,0.002891771961003542,8.111790895462036,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,28,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,360.41542079777446,22.721758502896183,0.0062292711809277534,8.098512411117554,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,29,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,237.67447393741634,22.721758502896183,0.0035032848827540874,8.093149423599243,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,30,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,324.96022109270416,22.721758502896183,0.007229681592434645,8.077381610870361,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,31,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,333.00478084211846,22.721758502896183,0.00674986420199275,8.070265769958496,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,32,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,556.2482586596385,22.721758502896183,0.006859978660941124,8.07350492477417,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,33,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,341.9960113893072,22.721758502896183,0.004805414006114006,8.06826901435852,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,34,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,378.79680701974564,22.721758502896183,0.006120448000729084,8.069251775741577,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,35,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,253.7721393386044,22.721758502896183,0.0036316693294793367,8.081541776657104,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,36,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,294.1119451765395,22.721758502896183,0.0062464503571391106,8.061922311782837,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,37,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,239.0151386797189,22.721758502896183,0.0027592931874096394,8.097694158554077,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,38,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,186.679367208417,22.721758502896183,0.0030075490940362215,8.093512773513794,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,39,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,315.7783451514391,22.721758502896183,0.006519603542983532,8.022270679473877,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,40,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,550.7864321870817,22.721758502896183,0.00662262924015522,8.05589747428894,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,41,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,544.3074903781794,22.721758502896183,0.008092501200735569,8.080375909805298,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,42,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,195.7817703104083,22.721758502896183,0.0028705603908747435,8.090540409088135,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,43,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,344.6597052271586,22.721758502896183,0.005941972602158785,8.087454319000244,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,44,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,309.5742331304384,22.721758502896183,0.006491013802587986,8.092567920684814,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,45,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,536.9854182354418,22.721758502896183,0.00733301742002368,8.118835210800171,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,46,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,439.6992252865629,22.721758502896183,0.005731541197746992,8.089186906814575,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,47,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,170.26499618264725,22.721758502896183,0.002509812358766794,8.088887929916382,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,48,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,362.7017405559739,22.721758502896183,0.006253836676478386,8.079801797866821,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,49,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,416.440718603581,22.721758502896183,0.005160595756024122,8.070024967193604,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,50,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,551.5760254559906,22.721758502896183,0.008162396028637886,8.081818342208862,0.001,3,128,3,1,cuda,2000,0.3,1,True,100,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,274.09246752635545,22.721758502896183,0.0038987162988632917,10.011775970458984,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,649.1673242448962,22.721758502896183,0.009021366015076637,10.017420530319214,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,399.719710874749,22.721758502896183,0.006915723904967308,10.017558097839355,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,252.45236806601406,22.721758502896183,0.004206943791359663,10.023571252822876,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,241.89648698962517,22.721758502896183,0.0040524364449083805,10.013114213943481,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,414.00699673694777,22.721758502896183,0.005627648904919624,10.033777713775635,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,458.21007728831995,22.721758502896183,0.007146997377276421,10.021564483642578,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,539.7299758931559,22.721758502896183,0.00931678619235754,10.026939392089844,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,514.289140938755,22.721758502896183,0.007462221663445234,10.026724338531494,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,465.43264856300203,22.721758502896183,0.006450283341109753,10.032410621643066,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,357.0744370712015,22.721758502896183,0.0054280818440020084,10.018354654312134,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,589.5749717620482,22.721758502896183,0.007492645177990198,10.014249086380005,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,287.4904160914491,22.721758502896183,0.004948216490447521,10.02112603187561,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,351.2354587621319,22.721758502896183,0.005225676111876965,10.018582582473755,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,267.11561611027446,22.721758502896183,0.004163422156125307,10.02410078048706,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,312.45855034722223,22.721758502896183,0.004349387716501951,10.024104118347168,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,490.1218742156124,22.721758502896183,0.008056816644966602,10.018908262252808,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,266.9632841260877,22.721758502896183,0.004085741005837917,10.021538734436035,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,408.51271492218876,22.721758502896183,0.007689474616199732,10.017239332199097,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,470.57006672523426,22.721758502896183,0.008481276221573353,10.019246816635132,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,21,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,295.7322636901774,22.721758502896183,0.004059150815010071,10.00133228302002,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,22,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,409.03994885793173,22.721758502896183,0.005823112558573484,10.02884316444397,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,23,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,304.50860603873826,22.721758502896183,0.004739744123071432,10.012570142745972,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,24,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,384.325804520164,22.721758502896183,0.0076529234647750854,10.018543004989624,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,25,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,368.9841004643574,22.721758502896183,0.006840035784989595,10.018543243408203,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,26,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,285.9973579212684,22.721758502896183,0.003625202691182494,9.948913097381592,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,27,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,324.17649765729584,22.721758502896183,0.004998731892555952,10.005419969558716,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,28,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,327.4596824799197,22.721758502896183,0.006011365447193384,10.019338369369507,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,29,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,448.30622097766064,22.721758502896183,0.0072346460074186325,10.010157585144043,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,30,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,191.93695354334002,22.721758502896183,0.0033334805630147457,10.033606767654419,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,31,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,341.4656281375502,22.721758502896183,0.007008470594882965,10.014517545700073,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,32,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,279.7627541415663,22.721758502896183,0.0034011893440037966,10.018783330917358,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,33,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,379.43162755187416,22.721758502896183,0.0075211594812572,10.026174545288086,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,34,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,219.94618839943107,22.721758502896183,0.0025757416151463985,10.02330231666565,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,35,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,228.73958464064592,22.721758502896183,0.0035113452468067408,10.015724420547485,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,36,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,259.7541507174532,22.721758502896183,0.0056503950618207455,9.994367122650146,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,37,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,345.4668779283802,22.721758502896183,0.005806996487081051,10.013366460800171,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,38,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,154.61015415829988,22.721758502896183,0.002618898870423436,10.019711256027222,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,39,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,310.02104119603416,22.721758502896183,0.006444989703595638,10.02730655670166,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,40,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,611.5754881505187,22.721758502896183,0.007168821524828672,10.018986225128174,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,41,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,292.77789020665995,22.721758502896183,0.00399393355473876,10.023593187332153,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,42,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,251.29347729459505,22.721758502896183,0.0038105780258774757,10.017870426177979,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,43,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,322.32583981760376,22.721758502896183,0.005666092038154602,9.993046522140503,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,44,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,291.90935878932396,22.721758502896183,0.006297860760241747,10.009915351867676,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,45,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,296.9368450363956,22.721758502896183,0.0034927562810480595,9.998852014541626,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,46,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,265.9428560596553,22.721758502896183,0.003197905607521534,10.029380321502686,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,47,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,200.12630339064592,22.721758502896183,0.002579726278781891,10.021687984466553,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,48,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,277.26635186579654,22.721758502896183,0.003295585047453642,10.027993440628052,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,49,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,471.6315587872323,22.721758502896183,0.007019828073680401,9.980316638946533,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,50,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,548.3646683086513,22.721758502896183,0.008072689175605774,10.027987241744995,0.001,3,128,3,1,cuda,2000,0.4,1,True,100,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,403.5479443816934,22.721758502896183,0.0054279593750834465,11.852252960205078,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,518.1544171477577,22.721758502896183,0.007820822298526764,11.864968538284302,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,324.9994927627175,22.721758502896183,0.004229040816426277,11.841050863265991,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,353.89463975694446,22.721758502896183,0.006791180931031704,11.850172758102417,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,211.43653389600067,22.721758502896183,0.00371338427066803,11.87221074104309,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,436.77194454902946,22.721758502896183,0.0066637033596634865,11.859843969345093,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,289.3484341009873,22.721758502896183,0.004208145197480917,11.846243143081665,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,448.854015018407,22.721758502896183,0.007869241759181023,11.854894161224365,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,405.26079578731594,22.721758502896183,0.00475709792226553,12.035331010818481,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,451.970781563755,22.721758502896183,0.00622935313731432,11.847301244735718,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,486.23361937332663,22.721758502896183,0.008723228238523006,11.851639986038208,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,272.12482743473896,22.721758502896183,0.003515247255563736,11.85865592956543,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,358.9793248514893,22.721758502896183,0.008005679585039616,11.869287490844727,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,343.0839621506861,22.721758502896183,0.004513447638601065,11.868490219116211,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,425.295000313755,22.721758502896183,0.007753690239042044,11.840704202651978,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,330.58501323000337,22.721758502896183,0.004704053979367018,11.858513593673706,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,445.9275788048025,22.721758502896183,0.007416143547743559,11.846054315567017,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
