model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,sample_fraction,max_iters,outermost_linear,first_omega_zero,hidden_omega_zero
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,312.7272945950468,22.721758502896183,0.008006435818970203,8.064171552658081,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,373.6613184508869,22.721758502896183,0.008178100921213627,8.053799390792847,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,292.8674162797021,22.721758502896183,0.007041022181510925,8.065277099609375,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,296.1523764328146,22.721758502896183,0.006935105659067631,8.062954664230347,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,307.8448337621319,22.721758502896183,0.007424666080623865,8.058659076690674,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,294.72601996527777,22.721758502896183,0.007056294474750757,8.058321952819824,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,329.6169887884873,22.721758502896183,0.0080194640904665,8.0865638256073,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,303.80036813922356,22.721758502896183,0.0071505834348499775,8.105164527893066,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,21,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,326.0001268093206,22.721758502896183,0.00735592981800437,8.05387806892395,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,22,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,387.43623190679386,22.721758502896183,0.009190925396978855,8.059600353240967,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,23,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,332.66090534011045,22.721758502896183,0.007960683666169643,8.063450813293457,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,24,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,257.77625083668005,22.721758502896183,0.0064419908449053764,8.064967632293701,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,25,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,242.05360896711846,22.721758502896183,0.005701388232409954,8.074084758758545,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,26,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,229.82271926246653,22.721758502896183,0.004867194220423698,8.06584644317627,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,27,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,217.8368160140562,22.721758502896183,0.004618566948920488,8.074690818786621,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,28,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,194.27960409345715,22.721758502896183,0.004385351203382015,8.05844235420227,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,29,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,248.404202748494,22.721758502896183,0.00567918736487627,8.055758953094482,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,30,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,205.94380255396587,22.721758502896183,0.005081904586404562,8.062695264816284,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,31,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,212.68597305890228,22.721758502896183,0.0050865039229393005,8.058045625686646,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,32,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,276.83499623493975,22.721758502896183,0.005503094755113125,8.056248426437378,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,33,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,232.90485509747322,22.721758502896183,0.005555168259888887,8.065526008605957,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,34,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,186.23994284429384,22.721758502896183,0.004194553475826979,8.063696384429932,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,35,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,184.10240833124163,22.721758502896183,0.004376385826617479,8.071159839630127,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,36,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,178.59102294595047,22.721758502896183,0.004298592917621136,8.058998823165894,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,37,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,168.5016890478581,22.721758502896183,0.003846608567982912,8.05876898765564,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,38,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,175.74376019703814,22.721758502896183,0.004356950521469116,8.058570623397827,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,39,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,207.05630072372824,22.721758502896183,0.005095244850963354,8.054488897323608,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,40,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,265.90522375962183,22.721758502896183,0.005535989534109831,8.063506841659546,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,41,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,284.7819298025435,22.721758502896183,0.006242138799279928,8.091563940048218,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,42,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,180.2782484103079,22.721758502896183,0.003959755878895521,8.05912160873413,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,43,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,148.87769044929718,22.721758502896183,0.0031770721543580294,8.055914402008057,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,44,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,185.89429724104752,22.721758502896183,0.004445215687155724,8.068246841430664,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,45,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,262.4769952204652,22.721758502896183,0.00561990961432457,8.06223440170288,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,46,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,189.03976975610777,22.721758502896183,0.003686595009639859,8.058048725128174,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,47,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,156.00685554718876,22.721758502896183,0.00351242464967072,8.055371284484863,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,48,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,211.41050530245985,22.721758502896183,0.005058221984654665,8.059164762496948,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,49,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,362.0338515520415,22.721758502896183,0.008041366003453732,8.059027194976807,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,50,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,367.9537394369143,22.721758502896183,0.008535793982446194,8.063472986221313,0.001,3,128,3,1,cuda,0.3,2000,True,100,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,292.707257415077,22.721758502896183,0.006714445538818836,10.000848770141602,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,375.13463489374163,22.721758502896183,0.008711474947631359,9.998275518417358,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,295.9439254413487,22.721758502896183,0.00716925086453557,9.992573976516724,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,268.8786251777945,22.721758502896183,0.006651255302131176,9.992940664291382,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,282.53789899180055,22.721758502896183,0.007091336417943239,9.996280431747437,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,366.0587388616968,22.721758502896183,0.008702254854142666,9.995424509048462,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,295.18745685868475,22.721758502896183,0.006826161872595549,10.003796100616455,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,366.02420227786143,22.721758502896183,0.008993676863610744,9.998876094818115,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,333.9147200782296,22.721758502896183,0.007383444812148809,9.995725870132446,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,451.4595216804719,22.721758502896183,0.010435269214212894,9.997197389602661,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,350.8199987449799,22.721758502896183,0.00849546305835247,9.992461919784546,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,297.48199176915995,22.721758502896183,0.006029911804944277,10.00061845779419,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,290.57981666248327,22.721758502896183,0.007558404002338648,9.994727373123169,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,359.36870659722223,22.721758502896183,0.00829942524433136,9.99364423751831,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,311.56074427920015,22.721758502896183,0.007775309029966593,9.992289781570435,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,306.63428061203143,22.721758502896183,0.007078380323946476,9.99498438835144,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,282.1019560010877,22.721758502896183,0.006648419890552759,9.994438409805298,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,272.47606964315594,22.721758502896183,0.006351477466523647,9.997793674468994,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,312.3855578564257,22.721758502896183,0.007886495441198349,9.997276067733765,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,334.1057472075803,22.721758502896183,0.00816395040601492,9.99971318244934,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,21,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,302.05474894369144,22.721758502896183,0.007081011310219765,9.996613264083862,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,22,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,364.9402741173025,22.721758502896183,0.008634742349386215,10.002209186553955,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,23,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,339.5288746130355,22.721758502896183,0.008254650048911572,9.993642807006836,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,24,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,254.44832585550535,22.721758502896183,0.006150015629827976,10.001195192337036,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,25,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,236.76298030664324,22.721758502896183,0.005354347638785839,9.996164321899414,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,26,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,260.52753069569945,22.721758502896183,0.0056765456683933735,9.995774269104004,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,27,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,196.25961528405287,22.721758502896183,0.003978754859417677,9.992531538009644,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,28,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,208.6374952936747,22.721758502896183,0.005058979615569115,9.993236780166626,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,29,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,221.428117417587,22.721758502896183,0.0051959496922791,9.99894094467163,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,30,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,203.53441631107765,22.721758502896183,0.004964708816260099,9.995510816574097,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,31,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,202.05378022506693,22.721758502896183,0.004770433530211449,9.995614290237427,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,32,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,285.6496323837015,22.721758502896183,0.005765117704868317,9.996049404144287,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,33,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,219.41308855212517,22.721758502896183,0.00519271707162261,9.993789911270142,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,34,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,182.77452256944446,22.721758502896183,0.0038676063995808363,9.993458032608032,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,35,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,169.67051670222557,22.721758502896183,0.004102775361388922,9.993645191192627,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,36,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,160.6017402945114,22.721758502896183,0.003993271850049496,9.994774341583252,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,37,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,146.37837417377844,22.721758502896183,0.003390715690329671,9.992330312728882,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,38,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,169.198336314006,22.721758502896183,0.004246307071298361,9.995361328125,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,39,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,184.89017266984604,22.721758502896183,0.0044555822387337685,9.996860265731812,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,40,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,259.23397365503683,22.721758502896183,0.005265871528536081,9.995598316192627,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,41,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,279.3444010416667,22.721758502896183,0.006274181883782148,9.993722200393677,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,42,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,168.71640860316265,22.721758502896183,0.0037532371934503317,10.013250350952148,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,43,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,147.30187677794513,22.721758502896183,0.0032619554549455643,9.997185707092285,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,44,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,162.64106948627844,22.721758502896183,0.00392485735937953,9.998985528945923,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,45,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,236.10570798820282,22.721758502896183,0.004873845260590315,9.996595859527588,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,46,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,209.10958809195114,22.721758502896183,0.004456270020455122,9.993373155593872,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,47,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,149.83666959504686,22.721758502896183,0.0033949369098991156,9.995145559310913,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,48,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,200.3696047209672,22.721758502896183,0.004640136379748583,9.995983600616455,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,49,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,389.0801526418173,22.721758502896183,0.008780235424637794,9.993766069412231,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,50,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,349.2535140562249,22.721758502896183,0.008310450240969658,9.992857694625854,0.001,3,128,3,1,cuda,0.4,2000,True,100,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,268.5455454631024,22.721758502896183,0.0062654512003064156,11.845467567443848,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,363.73915845674367,22.721758502896183,0.008606604300439358,11.844252109527588,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,287.5549437332664,22.721758502896183,0.006809806451201439,11.841769933700562,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,249.29847776522757,22.721758502896183,0.00640883669257164,11.84239649772644,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,278.8623373703146,22.721758502896183,0.006878126412630081,11.843680143356323,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,383.05914282128515,22.721758502896183,0.009086692705750465,11.847285747528076,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,301.45585336136213,22.721758502896183,0.007142931688576937,11.847623825073242,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,386.24679708417,22.721758502896183,0.00930889043956995,11.83962607383728,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,333.44473728246317,22.721758502896183,0.0076579563319683075,11.84807014465332,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,475.1494219063755,22.721758502896183,0.009978016838431358,11.844432353973389,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,347.82501621067604,22.721758502896183,0.00854085199534893,11.841078519821167,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,334.8922996674197,22.721758502896183,0.0066221170127391815,11.846352338790894,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,301.74349089064594,22.721758502896183,0.007749977521598339,11.843815088272095,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,345.28526475694446,22.721758502896183,0.007400993723422289,11.843644380569458,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,277.87426921226574,22.721758502896183,0.0069858538918197155,11.843313455581665,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,285.9790045599063,22.721758502896183,0.0066617196425795555,11.843311548233032,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,285.5896097410475,22.721758502896183,0.0065268250182271,11.841443538665771,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,269.3680516336178,22.721758502896183,0.0064616031013429165,11.842358589172363,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,325.0172669846051,22.721758502896183,0.008056119084358215,11.84580659866333,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,299.32597447079985,22.721758502896183,0.007340629119426012,11.8464937210083,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,21,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,274.39129303673025,22.721758502896183,0.006141983438283205,11.846389770507812,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,22,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,363.6390627614625,22.721758502896183,0.008624636568129063,11.848061084747314,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,23,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,324.8721121465027,22.721758502896183,0.007799782324582338,11.844142198562622,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,24,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,234.18787389139894,22.721758502896183,0.005757754202932119,11.84495759010315,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,25,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,191.34539590654285,22.721758502896183,0.004652566276490688,11.843158721923828,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,26,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,232.6925122364458,22.721758502896183,0.005339523311704397,11.845638036727905,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
