model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,max_iters,zero_fraction,refresh_interval,outermost_linear,first_omega_zero,hidden_omega_zero
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,329.0131528719043,22.721758502896183,0.004986943211406469,12.983589887619019,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,256.74446483852074,22.721758502896183,0.00495259091258049,12.921634912490845,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,236.27253545431728,22.721758502896183,0.004089385271072388,12.925354719161987,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,215.95878566348728,22.721758502896183,0.003969212062656879,12.87049412727356,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,247.47742140436748,22.721758502896183,0.004349006339907646,12.945059061050415,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,339.92284894787485,22.721758502896183,0.007385869976133108,12.97663950920105,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,319.3148374748996,22.721758502896183,0.006723233498632908,12.964475870132446,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,21,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,230.41205054593374,22.721758502896183,0.0037934917490929365,12.88596510887146,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,22,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,300.3700805827477,22.721758502896183,0.005214061122387648,13.023091793060303,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,23,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,284.5578956450803,22.721758502896183,0.004829799756407738,12.98764705657959,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,24,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,240.46805712433067,22.721758502896183,0.004800908733159304,12.82709527015686,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,25,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,212.4097719001004,22.721758502896183,0.0033073113299906254,12.747114658355713,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,26,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,228.4122387989458,22.721758502896183,0.003227649489417672,12.68683934211731,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,27,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,165.17734087391233,22.721758502896183,0.0023770516272634268,12.607065677642822,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,28,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,201.36413100317938,22.721758502896183,0.003052345011383295,12.72494649887085,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,29,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,225.97479893532463,22.721758502896183,0.0037267038132995367,12.786961317062378,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,30,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,129.91696604124832,22.721758502896183,0.002753151347860694,12.682566404342651,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,31,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,165.4042641921854,22.721758502896183,0.0033342221286147833,12.708410501480103,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,32,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,220.71358872991968,22.721758502896183,0.0031501816119998693,12.800154209136963,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,33,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,229.8043214524766,22.721758502896183,0.004349584225565195,12.777966976165771,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,34,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,138.96555884998327,22.721758502896183,0.002436600858345628,12.654261350631714,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,35,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,175.70362700803213,22.721758502896183,0.0029106561560183764,12.651930093765259,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,36,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,153.69077873995985,22.721758502896183,0.002995699644088745,12.610098361968994,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,37,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,114.15947775476907,22.721758502896183,0.002109689172357321,12.540879487991333,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,38,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,184.78215596762047,22.721758502896183,0.0046264431439340115,12.611191272735596,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,39,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,236.41590058149265,22.721758502896183,0.005747085437178612,12.665635347366333,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,40,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,300.1482087202979,22.721758502896183,0.004802917130291462,12.747222661972046,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,41,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,226.3943887529284,22.721758502896183,0.003762891748920083,12.892180681228638,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,42,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,164.21894740420012,22.721758502896183,0.0026488974690437317,12.636432886123657,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,43,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,148.25119880563923,22.721758502896183,0.002292382065206766,12.567272901535034,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,44,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,148.16576200635876,22.721758502896183,0.002886168658733368,12.674974203109741,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,45,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,207.89308928422022,22.721758502896183,0.0030940137803554535,12.812177181243896,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,46,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,150.36260536939423,22.721758502896183,0.0022046465892344713,12.647326469421387,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,47,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,144.0572733642905,22.721758502896183,0.002466341247782111,12.662375211715698,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,48,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,145.49450536521084,22.721758502896183,0.0027124497573822737,12.775131702423096,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,49,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,328.2694083626171,22.721758502896183,0.005653341766446829,12.974551439285278,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,50,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,275.05393840988955,22.721758502896183,0.004730165936052799,12.98762822151184,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,216.890976667085,22.721758502896183,0.003473724937066436,14.609630584716797,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,357.03981551204816,22.721758502896183,0.005011203698813915,14.599181413650513,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,234.67319277108433,22.721758502896183,0.004007934592664242,14.509434223175049,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,279.60172329944777,22.721758502896183,0.005753267090767622,14.580873489379883,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,239.01634009998327,22.721758502896183,0.0044869002886116505,14.590979099273682,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,305.6659201911814,22.721758502896183,0.005270961206406355,14.679424524307251,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,259.41995325050203,22.721758502896183,0.0042621367610991,14.560030221939087,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,294.6986592202142,22.721758502896183,0.005041549447923899,14.735100507736206,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,254.94521183693107,22.721758502896183,0.004135351162403822,14.585213661193848,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,336.78881149598396,22.721758502896183,0.005643133539706469,14.81770372390747,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,313.58706440344713,22.721758502896183,0.005586246028542519,14.708184480667114,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,411.7741068440428,22.721758502896183,0.006609990727156401,14.499396800994873,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,231.93767387257364,22.721758502896183,0.004700357560068369,14.655745029449463,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,292.10243709211846,22.721758502896183,0.004423067905008793,14.640915870666504,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,202.33314638763386,22.721758502896183,0.003856176044791937,14.56367540359497,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,357.1861691557898,22.721758502896183,0.006733355578035116,14.548884868621826,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,207.5807108642905,22.721758502896183,0.003707192838191986,14.527485847473145,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,256.461163665077,22.721758502896183,0.004096416290849447,14.540373802185059,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,213.7240576890897,22.721758502896183,0.00408024899661541,14.61637258529663,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,318.71986644494643,22.721758502896183,0.006274237297475338,14.593873739242554,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,21,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,369.3862128200301,22.721758502896183,0.0069060861133039,14.538265705108643,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,22,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,331.327647830907,22.721758502896183,0.005017063580453396,14.623351097106934,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,23,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,385.4393576911814,22.721758502896183,0.007639320567250252,14.631977796554565,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,24,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,183.80181271962851,22.721758502896183,0.003455239348113537,14.470821380615234,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,25,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,318.4431894243641,22.721758502896183,0.006822400260716677,14.390950441360474,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,26,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,180.0309937667336,22.721758502896183,0.0029052034951746464,14.50679612159729,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,27,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,170.3670097054886,22.721758502896183,0.002437852555885911,14.408919095993042,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,28,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,268.1720279555723,22.721758502896183,0.005816407967358828,14.458869457244873,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,29,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,176.97480547188755,22.721758502896183,0.0030896009411662817,14.500979661941528,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,30,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,159.7977639725569,22.721758502896183,0.0033048433251678944,14.434899091720581,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,31,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,180.25429190721218,22.721758502896183,0.0035525497514754534,14.464336633682251,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,32,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,222.79414925326304,22.721758502896183,0.0029340817127376795,14.586281776428223,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,33,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,154.9226358559237,22.721758502896183,0.002808906836435199,14.544184446334839,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,34,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,250.31513815679384,22.721758502896183,0.0050642830319702625,14.369301319122314,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,35,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,260.50913550033465,22.721758502896183,0.005880049429833889,14.39480996131897,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,36,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,152.33369807354418,22.721758502896183,0.0030084620229899883,14.363513231277466,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,37,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,109.70897783843708,22.721758502896183,0.0019058143952861428,14.284902334213257,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,38,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,140.59412650602408,22.721758502896183,0.002436041599139571,14.37071442604065,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,39,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,127.28102122029786,22.721758502896183,0.0024942010641098022,14.86963176727295,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,40,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,206.33477137717537,22.721758502896183,0.0030015918891876936,15.058636903762817,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,41,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,230.72590099983267,22.721758502896183,0.0037688398733735085,15.127353191375732,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,42,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,135.38037959128178,22.721758502896183,0.002308088354766369,15.070868253707886,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,43,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,147.02003979459505,22.721758502896183,0.0021465120371431112,14.706635475158691,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,44,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,115.83862141273427,22.721758502896183,0.0023530074395239353,14.902127504348755,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,45,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,347.1835571452477,22.721758502896183,0.006328243296593428,15.06552267074585,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,46,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,301.8855251736111,22.721758502896183,0.004858490079641342,14.955080032348633,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,47,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,261.88019133826975,22.721758502896183,0.0053283763118088245,15.033329725265503,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,48,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,213.88734756735275,22.721758502896183,0.0036519928835332394,15.023751497268677,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,49,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,276.55201796770416,22.721758502896183,0.004283187910914421,15.207720756530762,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,50,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,489.0023714650268,22.721758502896183,0.008514117449522018,14.685589790344238,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,203.18161186412317,22.721758502896183,0.0033337073400616646,16.258540153503418,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,256.877593708166,22.721758502896183,0.004344476852566004,16.285507678985596,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,202.9477924719712,22.721758502896183,0.0034325190354138613,16.228873252868652,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,224.98952450426708,22.721758502896183,0.0036487611941993237,16.254297733306885,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,228.33491648887215,22.721758502896183,0.003991640172898769,16.41145610809326,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,262.4369339336513,22.721758502896183,0.004629821982234716,16.329190254211426,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,368.5098022297523,22.721758502896183,0.006774682551622391,16.290701150894165,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,317.4705253304886,22.721758502896183,0.00531324278563261,16.47379779815674,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,330.4518634433568,22.721758502896183,0.0045311423018574715,16.426958322525024,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,359.371030998996,22.721758502896183,0.005649911239743233,16.42741632461548,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,345.8432859040328,22.721758502896183,0.005051845218986273,16.41241431236267,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,248.48321933567604,22.721758502896183,0.0034913045819848776,16.167694330215454,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,239.30842379936414,22.721758502896183,0.004905815701931715,16.322351455688477,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,330.152280998996,22.721758502896183,0.004851671401411295,16.27645254135132,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,211.56042006567938,22.721758502896183,0.00396486883983016,16.26672887802124,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,238.4706050765562,22.721758502896183,0.003643718780949712,16.217822074890137,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,263.4522216470047,22.721758502896183,0.004673975985497236,16.19725799560547,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,257.46038189215193,22.721758502896183,0.004349481780081987,16.25264048576355,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,276.9802020582329,22.721758502896183,0.004424529615789652,16.279752492904663,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,401.72069789574965,22.721758502896183,0.007732854224741459,16.275033712387085,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,21,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,252.65952612533468,22.721758502896183,0.0037858744617551565,16.208852291107178,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,22,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,292.4158012257363,22.721758502896183,0.004860368091613054,16.4023540019989,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,23,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,261.5749952936747,22.721758502896183,0.00452256528660655,16.2791588306427,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,24,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,282.36188111822287,22.721758502896183,0.005964599084109068,16.183483123779297,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,25,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,322.98798710466866,22.721758502896183,0.006290678400546312,16.158687114715576,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
