model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,max_iters,input_scale,weight_scale
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,561.3733789323962,42.53144286905755,0.01113555021584034,10.578587055206299,0.001,3,64,4,1,cuda,1000,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,540.4231705467704,42.53144286905755,0.011543636210262775,10.577507734298706,0.001,3,64,4,1,cuda,1000,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,618.522749853581,42.53144286905755,0.010734652169048786,21.15202784538269,0.001,3,64,4,1,cuda,2000,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,740.3898915976406,42.53144286905755,0.012157728895545006,21.15181279182434,0.001,3,64,4,1,cuda,2000,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,611.6345982889893,42.53144286905755,0.010944892652332783,21.169269800186157,0.001,3,64,4,1,cuda,2000,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,531.0354556245817,42.53144286905755,0.0107988640666008,21.15299916267395,0.001,3,64,4,1,cuda,2000,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,513.6659567959338,42.53144286905755,0.010868871584534645,21.160140991210938,0.001,3,64,4,1,cuda,2000,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,761.8274948753347,22.0510248205483,0.012761540710926056,1.252478837966919,0.001,3,128,2,1,cuda,100,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,956.6582593394411,22.0510248205483,0.014525593258440495,1.2521920204162598,0.001,3,128,2,1,cuda,100,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,759.8054052146084,22.0510248205483,0.013378511182963848,1.2586545944213867,0.001,3,128,2,1,cuda,100,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,677.2697286542001,22.0510248205483,0.013176335953176022,1.2615392208099365,0.001,3,128,2,1,cuda,100,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,644.4461596385543,22.0510248205483,0.013096245937049389,1.2523014545440674,0.001,3,128,2,1,cuda,100,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,519.8011499121486,22.0510248205483,0.008234450593590736,6.245192527770996,0.001,3,128,2,1,cuda,500,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,613.3551902924197,22.0510248205483,0.009290194138884544,6.247364044189453,0.001,3,128,2,1,cuda,500,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,504.114914083417,22.0510248205483,0.008484270423650742,6.245455265045166,0.001,3,128,2,1,cuda,500,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,442.5311545661814,22.0510248205483,0.0082192812114954,6.244850397109985,0.001,3,128,2,1,cuda,500,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,422.7924392884036,22.0510248205483,0.00822873879224062,6.247786283493042,0.001,3,128,2,1,cuda,500,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,473.8441814131526,22.0510248205483,0.007486406713724136,12.489485263824463,0.001,3,128,2,1,cuda,1000,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,583.1152683651271,22.0510248205483,0.008721178397536278,12.492470026016235,0.001,3,128,2,1,cuda,1000,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,471.36737052376174,22.0510248205483,0.007738306187093258,12.487399101257324,0.001,3,128,2,1,cuda,1000,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,423.6264720339692,22.0510248205483,0.007755735423415899,12.487918376922607,0.001,3,128,2,1,cuda,1000,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,399.1768454024431,22.0510248205483,0.007713848724961281,12.488527297973633,0.001,3,128,2,1,cuda,1000,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,467.21240038278114,22.0510248205483,0.007436563726514578,24.971415519714355,0.001,3,128,2,1,cuda,2000,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,525.0536860985609,22.0510248205483,0.008136101067066193,24.97733449935913,0.001,3,128,2,1,cuda,2000,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,453.7485763365964,22.0510248205483,0.007497063372284174,24.97351360321045,0.001,3,128,2,1,cuda,2000,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,390.8219780162316,22.0510248205483,0.00733984773978591,24.973769426345825,0.001,3,128,2,1,cuda,2000,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,383.70513956869144,22.0510248205483,0.0074552204459905624,24.973907947540283,0.001,3,128,2,1,cuda,2000,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,611.1700722159471,14.79179316612844,0.010110026225447655,1.774336338043213,0.001,3,128,3,1,cuda,100,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,662.7411677961848,14.79179316612844,0.010241257026791573,1.7601993083953857,0.001,3,128,3,1,cuda,100,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,570.1062609814257,14.79179316612844,0.009427862241864204,1.7595336437225342,0.001,3,128,3,1,cuda,100,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,483.4894094607597,14.79179316612844,0.009272550232708454,1.7595164775848389,0.001,3,128,3,1,cuda,100,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,508.5343169553213,14.79179316612844,0.010555911809206009,1.7598903179168701,0.001,3,128,3,1,cuda,100,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,322.1797999288822,14.79179316612844,0.005482478067278862,8.784954071044922,0.001,3,128,3,1,cuda,500,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,386.1392235609103,14.79179316612844,0.006226778496056795,8.785337924957275,0.001,3,128,3,1,cuda,500,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,331.04082867930055,14.79179316612844,0.0057525928132236,8.786574363708496,0.001,3,128,3,1,cuda,500,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,290.28608182730926,14.79179316612844,0.005511287599802017,8.784653902053833,0.001,3,128,3,1,cuda,500,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,310.44892852660644,14.79179316612844,0.005641602911055088,8.785959959030151,0.001,3,128,3,1,cuda,500,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,289.77749409094713,14.79179316612844,0.005088569596409798,17.57099747657776,0.001,3,128,3,1,cuda,1000,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,349.59933745398257,14.79179316612844,0.005655637010931969,17.565968990325928,0.001,3,128,3,1,cuda,1000,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,293.3444389537316,14.79179316612844,0.005197356920689344,17.56766176223755,0.001,3,128,3,1,cuda,1000,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,262.959062813755,14.79179316612844,0.005080529022961855,17.569142818450928,0.001,3,128,3,1,cuda,1000,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,264.894609688755,14.79179316612844,0.005233184900134802,17.568976640701294,0.001,3,128,3,1,cuda,1000,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,271.310835791081,14.79179316612844,0.004819828551262617,35.129266023635864,0.001,3,128,3,1,cuda,2000,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,326.7718530371486,14.79179316612844,0.005444567650556564,35.13051724433899,0.001,3,128,3,1,cuda,2000,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,273.9688637361948,14.79179316612844,0.00493847718462348,35.136690616607666,0.001,3,128,3,1,cuda,2000,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,258.788249351573,14.79179316612844,0.004918036051094532,35.13046622276306,0.001,3,128,3,1,cuda,2000,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,266.2209070657631,14.79179316612844,0.005005724728107452,35.135592222213745,0.001,3,128,3,1,cuda,2000,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,490.9985528049699,11.128329720528972,0.008252879604697227,2.2693123817443848,0.001,3,128,4,1,cuda,100,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,561.733523939508,11.128329720528972,0.008951769210398197,2.2680041790008545,0.001,3,128,4,1,cuda,100,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,464.5629719398427,11.128329720528972,0.007979822345077991,2.267791748046875,0.001,3,128,4,1,cuda,100,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,412.02675676664995,11.128329720528972,0.007865116000175476,2.2686591148376465,0.001,3,128,4,1,cuda,100,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,411.76405361027446,11.128329720528972,0.008199579082429409,2.2678415775299072,0.001,3,128,4,1,cuda,100,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,256.750813148427,11.128329720528972,0.00453545106574893,11.324641466140747,0.001,3,128,4,1,cuda,500,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,297.45994132781124,11.128329720528972,0.004900701809674501,11.322784423828125,0.001,3,128,4,1,cuda,500,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,241.5684561161312,11.128329720528972,0.004528571851551533,11.331387996673584,0.001,3,128,4,1,cuda,500,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,215.9243497427209,11.128329720528972,0.004398528952151537,11.321643590927124,0.001,3,128,4,1,cuda,500,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,235.97503032965193,11.128329720528972,0.004515904001891613,11.323883771896362,0.001,3,128,4,1,cuda,500,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,215.2456688734103,11.128329720528972,0.003954622428864241,22.641759157180786,0.001,3,128,4,1,cuda,1000,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,262.996593143407,11.128329720528972,0.004544343799352646,22.64242935180664,0.001,3,128,4,1,cuda,1000,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,216.2970527945114,11.128329720528972,0.004145871382206678,22.641620635986328,0.001,3,128,4,1,cuda,1000,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,196.63532907672356,11.128329720528972,0.003974443301558495,22.647813320159912,0.001,3,128,4,1,cuda,1000,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,207.80129763847054,11.128329720528972,0.004110539332032204,22.643876314163208,0.001,3,128,4,1,cuda,1000,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,210.61574161228248,11.128329720528972,0.0037399602588266134,45.282413959503174,0.001,3,128,4,1,cuda,2000,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,261.17474455112114,11.128329720528972,0.0042591216042637825,45.288140058517456,0.001,3,128,4,1,cuda,2000,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,197.23483255940428,11.128329720528972,0.0038686844054609537,45.27934646606445,0.001,3,128,4,1,cuda,2000,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,192.06535909262047,11.128329720528972,0.0038434797897934914,45.28284788131714,0.001,3,128,4,1,cuda,2000,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,190.01706696577978,11.128329720528972,0.0038891169242560863,45.28909492492676,0.001,3,128,4,1,cuda,2000,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,350.0136065093708,5.669787196193102,0.0054729836992919445,2.8197951316833496,0.001,3,256,2,1,cuda,100,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,407.6506860776439,5.669787196193102,0.006178969983011484,2.818892240524292,0.001,3,256,2,1,cuda,100,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,338.8281498389391,5.669787196193102,0.005495226010680199,2.820371627807617,0.001,3,256,2,1,cuda,100,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,314.4656647423025,5.669787196193102,0.005500160623341799,2.8193624019622803,0.001,3,256,2,1,cuda,100,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,315.5635484646921,5.669787196193102,0.005425541196018457,2.840589761734009,0.001,3,256,2,1,cuda,100,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,211.70376296854084,5.669787196193102,0.0037756431847810745,14.090429544448853,0.001,3,256,2,1,cuda,500,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,267.0514453647925,5.669787196193102,0.004391515627503395,14.090946674346924,0.001,3,256,2,1,cuda,500,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,204.42423339190094,5.669787196193102,0.0038535860367119312,14.134336709976196,0.001,3,256,2,1,cuda,500,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,203.75852106342035,5.669787196193102,0.003863587509840727,14.085432529449463,0.001,3,256,2,1,cuda,500,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,211.91657384747322,5.669787196193102,0.004013790283352137,14.08597183227539,0.001,3,256,2,1,cuda,500,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,204.65073837014725,5.669787196193102,0.0036316297482699156,28.18485975265503,0.001,3,256,2,1,cuda,1000,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,246.4647953794344,5.669787196193102,0.004103962332010269,28.18667197227478,0.001,3,256,2,1,cuda,1000,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,200.21849115210844,5.669787196193102,0.003792719915509224,28.168352842330933,0.001,3,256,2,1,cuda,1000,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,183.07223163487282,5.669787196193102,0.003637708956375718,28.17329978942871,0.001,3,256,2,1,cuda,1000,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,197.53045384663653,5.669787196193102,0.003796725533902645,28.169742584228516,0.001,3,256,2,1,cuda,1000,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,201.94437254225235,5.669787196193102,0.0035768141970038414,56.337313413619995,0.001,3,256,2,1,cuda,2000,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,235.68160271293507,5.669787196193102,0.003917076159268618,56.33464527130127,0.001,3,256,2,1,cuda,2000,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,186.23192117428044,5.669787196193102,0.0035885723773390055,56.34548473358154,0.001,3,256,2,1,cuda,2000,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,180.4285671331158,5.669787196193102,0.0035190563648939133,56.34210920333862,0.001,3,256,2,1,cuda,2000,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,192.84301921226572,5.669787196193102,0.003636794863268733,56.34068059921265,0.001,3,256,2,1,cuda,2000,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,266.8489178066432,3.7918593756970984,0.004407514818012714,4.034367084503174,0.001,3,256,3,1,cuda,100,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,319.3035985086178,3.7918593756970984,0.005039918702095747,4.0273237228393555,0.001,3,256,3,1,cuda,100,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,275.85840366675035,3.7918593756970984,0.004735996946692467,4.026134252548218,0.001,3,256,3,1,cuda,100,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,256.32888062667337,3.7918593756970984,0.004608595743775368,4.0299293994903564,0.001,3,256,3,1,cuda,100,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,268.5677305576473,3.7918593756970984,0.004659254103899002,4.049816846847534,0.001,3,256,3,1,cuda,100,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,193.165070438002,3.7918593756970984,0.0030753142200410366,20.140040397644043,0.001,3,256,3,1,cuda,500,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,222.1061956157965,3.7918593756970984,0.0035104556009173393,20.128971576690674,0.001,3,256,3,1,cuda,500,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,172.25273228329988,3.7918593756970984,0.003059340175241232,20.12296772003174,0.001,3,256,3,1,cuda,500,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,152.17471971218205,3.7918593756970984,0.003047690261155367,20.129234790802002,0.001,3,256,3,1,cuda,500,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,160.15278954359104,3.7918593756970984,0.003146305214613676,20.122132778167725,0.001,3,256,3,1,cuda,500,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,187.65793381860777,3.7918593756970984,0.002876607934013009,40.2405641078949,0.001,3,256,3,1,cuda,1000,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,221.20326357513386,3.7918593756970984,0.003220392158254981,40.234312295913696,0.001,3,256,3,1,cuda,1000,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,171.88934906291834,3.7918593756970984,0.002919690916314721,40.244057416915894,0.001,3,256,3,1,cuda,1000,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,146.70719858601072,3.7918593756970984,0.0029032633174210787,40.245035886764526,0.001,3,256,3,1,cuda,1000,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,153.3656984709672,3.7918593756970984,0.0029802892822772264,40.233208417892456,0.001,3,256,3,1,cuda,1000,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,185.07935910307899,3.7918593756970984,0.0028131369035691023,80.4822461605072,0.001,3,256,3,1,cuda,2000,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,225.78841145833334,3.7918593756970984,0.0031281164847314358,80.4864342212677,0.001,3,256,3,1,cuda,2000,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,174.03837354626842,3.7918593756970984,0.0028261863626539707,80.45622134208679,0.001,3,256,3,1,cuda,2000,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,142.25099486487616,3.7918593756970984,0.002797171473503113,80.48501944541931,0.001,3,256,3,1,cuda,2000,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,154.8387246904284,3.7918593756970984,0.0029017378110438585,80.4614028930664,0.001,3,256,3,1,cuda,2000,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,241.16733731802208,2.848416466513992,0.004129868000745773,5.237449884414673,0.001,3,256,4,1,cuda,100,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,284.0060763888889,2.848416466513992,0.004596278071403503,5.2358386516571045,0.001,3,256,4,1,cuda,100,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,229.9151763303213,2.848416466513992,0.004166554659605026,5.233736515045166,0.001,3,256,4,1,cuda,100,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,218.39588824046186,2.848416466513992,0.004034474492073059,5.233720541000366,0.001,3,256,4,1,cuda,100,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,230.91158383534136,2.848416466513992,0.004222544841468334,5.235314130783081,0.001,3,256,4,1,cuda,100,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,204.17302151313586,2.848416466513992,0.002751074731349945,26.17904496192932,0.001,3,256,4,1,cuda,500,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,246.2126762257363,2.848416466513992,0.003105801995843649,26.17225742340088,0.001,3,256,4,1,cuda,500,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,181.88940658467203,2.848416466513992,0.0027318368665874004,26.207642316818237,0.001,3,256,4,1,cuda,500,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,140.18880339064592,2.848416466513992,0.0027049886994063854,26.172791242599487,0.001,3,256,4,1,cuda,500,256.0,1.0
