model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,fraction,refresh_interval,outermost_linear,first_omega_zero,hidden_omega_zero,original_psnr
SIREN,33,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,464.33282740336347,22.721758502896183,0.0086139161139726,1.880353927612305,0.001,128,3,1000,0.1,1,True,100,45,33.52922160263177
SIREN,34,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,508.8418360943775,22.721758502896183,0.0076588704250752,1.9039835929870603,0.001,128,3,1000,0.1,1,True,100,45,33.131687377187276
SIREN,35,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,402.4136807647256,22.721758502896183,0.0075644315220415,1.931668281555176,0.001,128,3,1000,0.1,1,True,100,45,34.150788118592985
SIREN,36,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,277.297625397423,22.721758502896183,0.0042383437976241,1.8869271278381348,0.001,128,3,1000,0.1,1,True,100,45,35.76805398198285
SIREN,37,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,454.91378012048193,22.721758502896183,0.0073806196451187,1.915749311447144,0.001,128,3,1000,0.1,1,True,100,45,33.61822456211388
SIREN,38,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,322.2204704233601,22.721758502896183,0.0075344368815422,1.855813980102539,0.001,128,3,1000,0.1,1,True,100,45,35.11598421406709
SIREN,39,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,320.0142941557898,22.721758502896183,0.0048359753564,1.8856077194213867,0.001,128,3,1000,0.1,1,True,100,45,35.145821712773824
SIREN,40,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,514.1949882864792,22.721758502896183,0.0051405718550086,1.8657865524291992,0.001,128,3,1000,0.1,1,True,100,45,33.08623709385441
SIREN,41,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,502.1791240482765,22.721758502896183,0.0062509863637387,1.8575124740600584,0.001,128,3,1000,0.1,1,True,100,45,33.18892893952675
SIREN,42,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,322.1647017758534,22.721758502896183,0.0043599298223853,1.8472225666046145,0.001,128,3,1000,0.1,1,True,100,45,35.11673593887333
SIREN,43,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,365.05086491800535,22.721758502896183,0.0045338249765336,1.862884759902954,0.001,128,3,1000,0.1,1,True,100,45,34.5739816701159
SIREN,44,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,388.3802200991466,22.721758502896183,0.0081150401383638,1.8716027736663816,0.001,128,3,1000,0.1,1,True,100,45,34.30494445246205
SIREN,45,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,468.7682762299197,22.721758502896183,0.0052480767481029,1.833465576171875,0.001,128,3,1000,0.1,1,True,100,45,33.4879333552769
SIREN,46,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,462.48543523050535,22.721758502896183,0.0041361022740602,1.8452467918396,0.001,128,3,1000,0.1,1,True,100,45,33.54653488445815
SIREN,47,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,320.53997892612114,22.721758502896183,0.0037557629402726,1.8553075790405276,0.001,128,3,1000,0.1,1,True,100,45,35.13869344727553
SIREN,48,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,412.7104564089692,22.721758502896183,0.0048647285439074,1.8346030712127688,0.001,128,3,1000,0.1,1,True,100,45,34.04106076489654
SIREN,49,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,638.7591237345214,22.721758502896183,0.0070747332647442,1.8474798202514648,0.001,128,3,1000,0.1,1,True,100,45,32.14414432322155
SIREN,50,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,685.2477148176038,22.721758502896183,0.0073778126388788,1.851401805877685,0.001,128,3,1000,0.1,1,True,100,45,31.83903952849986
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,427.0300250481091,22.721758502896183,0.0051699094474315,3.002384662628174,0.001,128,3,1000,0.2,1,True,100,45,33.89293136846791
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,569.9913351321954,22.721758502896183,0.008156344294548,3.0246548652648926,0.001,128,3,1000,0.2,1,True,100,45,32.63883295082101
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,340.751632833417,22.721758502896183,0.0049821180291473,3.012269973754883,0.001,128,3,1000,0.2,1,True,100,45,34.87313603177931
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,374.0055024786647,22.721758502896183,0.0049534263089299,2.996994733810425,0.001,128,3,1000,0.2,1,True,100,45,34.46873557051792
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,432.22330598435406,22.721758502896183,0.0079874405637383,3.034059762954712,0.001,128,3,1000,0.2,1,True,100,45,33.84043367923917
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,458.3631413675536,22.721758502896183,0.0065176836214959,3.0169119834899902,0.001,128,3,1000,0.2,1,True,100,45,33.58541861588461
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,396.462202978581,22.721758502896183,0.0054591330699622,3.073128700256348,0.001,128,3,1000,0.2,1,True,100,45,34.21549758930062
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,495.30790348895584,22.721758502896183,0.0066313538700342,3.039792060852051,0.001,128,3,1000,0.2,1,True,100,45,33.248762908144016
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,642.9811681622323,22.721758502896183,0.0088283671066164,3.026383876800537,0.001,128,3,1000,0.2,1,True,100,45,32.11553295412065
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,550.7933164951472,22.721758502896183,0.0075485561974346,3.028695821762085,0.001,128,3,1000,0.2,1,True,100,45,32.78762887020417
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,498.4411591679217,22.721758502896183,0.0066888201981782,3.0177903175354004,0.001,128,3,1000,0.2,1,True,100,45,33.22137651429262
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,669.1561388784304,22.721758502896183,0.0081559531390666,3.117085695266724,0.001,128,3,1000,0.2,1,True,100,45,31.942240822079704
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,417.421617459421,22.721758502896183,0.009276483207941,3.054551124572754,0.001,128,3,1000,0.2,1,True,100,45,33.991766121827595
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,462.7922824108936,22.721758502896183,0.0058713653124868,3.0287182331085205,0.001,128,3,1000,0.2,1,True,100,45,33.54365440782773
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,478.37345214190094,22.721758502896183,0.008248739875853,3.004511833190918,0.001,128,3,1000,0.2,1,True,100,45,33.39984478765407
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,537.7433732325134,22.721758502896183,0.0079687982797622,3.064279317855835,0.001,128,3,1000,0.2,1,True,100,45,32.891764816114204
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,466.3855748514893,22.721758502896183,0.00746228126809,3.034625768661499,0.001,128,3,1000,0.2,1,True,100,45,33.51006439390234
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,487.0294276062584,22.721758502896183,0.008251910097897,3.012295722961426,0.001,128,3,1000,0.2,1,True,100,45,33.32196345538292
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,473.7164308274766,22.721758502896183,0.0086156902834773,3.001216411590576,0.001,128,3,1000,0.2,1,True,100,45,33.4423310029847
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,442.8035043821118,22.721758502896183,0.0058336639776825,3.060115337371826,0.001,128,3,1000,0.2,1,True,100,45,33.73540499505772
SIREN,21,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,595.7719876903448,22.721758502896183,0.0085499370470643,3.043506145477295,0.001,128,3,1000,0.2,1,True,100,45,32.446714692863665
SIREN,22,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,632.775469063755,22.721758502896183,0.0082594491541385,3.017953634262085,0.001,128,3,1000,0.2,1,True,100,45,32.185019143342814
SIREN,23,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,471.0817214169177,22.721758502896183,0.0062302099540829,3.0872974395751958,0.001,128,3,1000,0.2,1,True,100,45,33.466552953923156
SIREN,24,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,327.43966229501336,22.721758502896183,0.0050891367718577,3.086806535720825,0.001,128,3,1000,0.2,1,True,100,45,35.0462026503938
SIREN,25,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,359.25298198000337,22.721758502896183,0.00456521846354,3.0885825157165527,0.001,128,3,1000,0.2,1,True,100,45,34.64351167083761
SIREN,26,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,465.9842861027443,22.721758502896183,0.0054065100848674,3.0890462398529053,0.001,128,3,1000,0.2,1,True,100,45,33.5138027708553
SIREN,27,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,579.9924777233936,22.721758502896183,0.0068593490868806,3.018681287765503,0.001,128,3,1000,0.2,1,True,100,45,32.563291877979566
SIREN,28,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,402.2187081659973,22.721758502896183,0.0069743790663778,3.001514434814453,0.001,128,3,1000,0.2,1,True,100,45,34.152892819486766
SIREN,29,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,468.2166491486781,22.721758502896183,0.0050612138584256,3.024198293685913,0.001,128,3,1000,0.2,1,True,100,45,33.4930469620947
SIREN,30,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,242.4739439528949,22.721758502896183,0.0040041906759142,3.01526427268982,0.001,128,3,1000,0.2,1,True,100,45,36.35086472243076
SIREN,31,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,387.136882164073,22.721758502896183,0.0066577829420566,3.048849105834961,0.001,128,3,1000,0.2,1,True,100,45,34.318870006532066
SIREN,32,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,393.1003793821118,22.721758502896183,0.0043599102646112,3.018503904342652,0.001,128,3,1000,0.2,1,True,100,45,34.252480858081604
SIREN,33,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,401.4659079024431,22.721758502896183,0.0073668877594172,3.020988941192627,0.001,128,3,1000,0.2,1,True,100,45,34.16102877454965
SIREN,34,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,268.8575879036981,22.721758502896183,0.0034905076026916,3.0182600021362305,0.001,128,3,1000,0.2,1,True,100,45,35.90229250791212
SIREN,35,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,276.0672716909304,22.721758502896183,0.003741547698155,3.0360279083251958,0.001,128,3,1000,0.2,1,True,100,45,35.787366255270655
SIREN,36,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,297.8061333877175,22.721758502896183,0.0064444355666637,3.022357940673828,0.001,128,3,1000,0.2,1,True,100,45,35.458179108613045
SIREN,37,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,387.3932448544177,22.721758502896183,0.0063503934070467,3.034837245941162,0.001,128,3,1000,0.2,1,True,100,45,34.315995053009544
SIREN,38,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,217.5603468561747,22.721758502896183,0.003441140288487,3.011887788772583,0.001,128,3,1000,0.2,1,True,100,45,36.821718062282834
SIREN,39,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,245.72755475025104,22.721758502896183,0.00385183095932,2.9924755096435547,0.001,128,3,1000,0.2,1,True,100,45,36.292976897839395
SIREN,40,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,460.0080203627008,22.721758502896183,0.0041651055216789,3.030776023864746,0.001,128,3,1000,0.2,1,True,100,45,33.56986144979215
SIREN,41,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,534.0784309111446,22.721758502896183,0.0073062940500676,3.011662244796753,0.001,128,3,1000,0.2,1,True,100,45,32.92146509695949
SIREN,42,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,285.33273981342035,22.721758502896183,0.0035466125700622,3.0051701068878174,0.001,128,3,1000,0.2,1,True,100,45,35.64399942183517
SIREN,43,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,246.2875630124665,22.721758502896183,0.0031097221653908,3.028430700302124,0.001,128,3,1000,0.2,1,True,100,45,36.2830906730327
SIREN,44,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,263.27942891357094,22.721758502896183,0.0038798139430582,3.013932943344116,0.001,128,3,1000,0.2,1,True,100,45,35.99334621519491
SIREN,45,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,576.0527683651271,22.721758502896183,0.0077298278920352,2.991528034210205,0.001,128,3,1000,0.2,1,True,100,45,32.59289280690884
SIREN,46,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,360.1838264516399,22.721758502896183,0.0033688908442854,3.0314650535583496,0.001,128,3,1000,0.2,1,True,100,45,34.63227341228901
SIREN,47,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,340.1802156542838,22.721758502896183,0.0058780629187822,3.01926589012146,0.001,128,3,1000,0.2,1,True,100,45,34.880424966393434
SIREN,48,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,375.7561443691432,22.721758502896183,0.0044960626401007,3.031858205795288,0.001,128,3,1000,0.2,1,True,100,45,34.448454578613145
SIREN,49,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,705.5233329149933,22.721758502896183,0.0092789391055703,3.0198521614074707,0.001,128,3,1000,0.2,1,True,100,45,31.71240167546089
SIREN,50,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,441.2854229417671,22.721758502896183,0.0058139413595199,3.041217088699341,0.001,128,3,1000,0.2,1,True,100,45,33.750319672082135
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,342.48027918967534,22.721758502896183,0.004552524536848,4.0829291343688965,0.001,128,3,1000,0.3,1,True,100,45,34.851159799041454
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,572.6308842139391,22.721758502896183,0.0085005667060613,4.066459655761719,0.001,128,3,1000,0.3,1,True,100,45,32.61876781256882
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,349.8777009077979,22.721758502896183,0.0048641166649758,4.0767316818237305,0.001,128,3,1000,0.3,1,True,100,45,34.758352847103055
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,285.66904336094376,22.721758502896183,0.0044895876199007,4.078419923782349,0.001,128,3,1000,0.3,1,True,100,45,35.63888368328143
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,407.3481608726573,22.721758502896183,0.0081904642283916,4.079424619674683,0.001,128,3,1000,0.3,1,True,100,45,34.097857889027026
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,559.7409390164826,22.721758502896183,0.0089604649692773,4.086601972579956,0.001,128,3,1000,0.3,1,True,100,45,32.7176447673843
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,526.5204790516232,22.721758502896183,0.0082949846982955,4.070706367492676,0.001,128,3,1000,0.3,1,True,100,45,32.9833628100219
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,496.1919553212852,22.721758502896183,0.0082884198054671,4.116413593292236,0.001,128,3,1000,0.3,1,True,100,45,33.24101829918961
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,584.9101222598729,22.721758502896183,0.0082676205784082,4.097806930541992,0.001,128,3,1000,0.3,1,True,100,45,32.52662411582997
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,544.7902168570114,22.721758502896183,0.0076941912993788,4.080143690109253,0.001,128,3,1000,0.3,1,True,100,45,32.83522248693426
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,439.2350430367303,22.721758502896183,0.0062352861277759,4.082873344421387,0.001,128,3,1000,0.3,1,True,100,45,33.770545670737704
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,650.6164174928882,22.721758502896183,0.0079361516982316,4.074390888214111,0.001,128,3,1000,0.3,1,True,100,45,32.06426530804027
