model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,fraction,refresh_interval,outermost_linear,first_omega_zero,hidden_omega_zero,original_psnr
SIREN,22,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,569.0318016859103,22.721758502896183,0.0071447831578552,3.647589683532715,0.001,128,3,2000,0.1,1,True,100,45,32.64615010121122
SIREN,23,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,614.2309955969712,22.721758502896183,0.0079705920070409,3.645301103591919,0.001,128,3,2000,0.1,1,True,100,45,32.31419820546267
SIREN,24,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,411.0523840152276,22.721758502896183,0.0057107377797365,3.630661249160767,0.001,128,3,2000,0.1,1,True,100,45,34.05854377404232
SIREN,25,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,498.6785553673025,22.721758502896183,0.0088708074763417,3.6273152828216553,0.001,128,3,2000,0.1,1,True,100,45,33.219308560768866
SIREN,26,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,455.03623216825633,22.721758502896183,0.0049065318889915,3.6435163021087646,0.001,128,3,2000,0.1,1,True,100,45,33.61705570122595
SIREN,27,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,583.9065179990796,22.721758502896183,0.0070486003533005,3.639498233795166,0.001,128,3,2000,0.1,1,True,100,45,32.534082255705485
SIREN,28,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,449.8020872552711,22.721758502896183,0.0077134734019637,3.628284931182861,0.001,128,3,2000,0.1,1,True,100,45,33.66730082368803
SIREN,29,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,415.5250010458501,22.721758502896183,0.0050678267143666,3.65460467338562,0.001,128,3,2000,0.1,1,True,100,45,34.011543895047105
SIREN,30,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,370.5411084441934,22.721758502896183,0.0061364276334643,3.616631746292114,0.001,128,3,2000,0.1,1,True,100,45,34.509151524298645
SIREN,31,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,428.8310298485609,22.721758502896183,0.0084024192765355,3.648322105407715,0.001,128,3,2000,0.1,1,True,100,45,33.87465345766067
