model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,outermost_linear,first_omega_zero,hidden_omega_zero,original_psnr
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,404.58201033299866,22.721758502896183,0.0068685300648212,20.27669620513916,0.001,128,3,2000,True,100,45,34.12744980729746
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,387.6077068691432,22.721758502896183,0.0049048364162445,20.29009199142456,0.001,128,3,2000,True,100,45,34.313591451523806
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,404.80104924907965,22.721758502896183,0.0070669683627784,20.26627469062805,0.001,128,3,2000,True,100,45,34.12509919237485
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,334.6672915620817,22.721758502896183,0.0066626733168959,20.263720512390137,0.001,128,3,2000,True,100,45,34.951382797563056
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,347.5507420306225,22.721758502896183,0.0071084615774452,20.25979471206665,0.001,128,3,2000,True,100,45,34.787333286894935
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,316.8338967850569,22.721758502896183,0.0050798086449503,20.26966118812561,0.001,128,3,2000,True,100,45,35.18919909943081
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,450.4892565051874,22.721758502896183,0.0074372342787683,20.26644206047058,0.001,128,3,2000,True,100,45,33.66067110602174
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,308.8553288675536,22.721758502896183,0.005589170847088,20.266169548034668,0.001,128,3,2000,True,100,45,35.29996449883702
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,327.23595684822624,22.721758502896183,0.0041741025634109,20.261972427368164,0.001,128,3,2000,True,100,45,35.0489053065411
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,457.8748012884873,22.721758502896183,0.0075791282579302,20.260911226272583,0.001,128,3,2000,True,100,45,33.59004805572418
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,281.91107529074634,22.721758502896183,0.0045847808942198,20.26769113540649,0.001,128,3,2000,True,100,45,35.69639410663588
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,418.4268754706325,22.721758502896183,0.0059692338109016,20.25844955444336,0.001,128,3,2000,True,100,45,33.981319773683275
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,277.8188849146586,22.721758502896183,0.0058590839616954,20.264360666275024,0.001,128,3,2000,True,100,45,35.75989784919611
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,508.40787891147926,22.721758502896183,0.0080182589590549,20.262290239334103,0.001,128,3,2000,True,100,45,33.13539276473505
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,257.3662070155622,22.721758502896183,0.004442963283509,20.25989532470703,0.001,128,3,2000,True,100,45,36.092000266732185
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,290.82224601531124,22.721758502896183,0.0043940669856965,20.25483512878418,0.001,128,3,2000,True,100,45,35.56123924598761
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,244.6594254622657,22.721758502896183,0.0037149291019886,20.25407886505127,0.001,128,3,2000,True,100,45,36.31189597228659
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,382.0557934864458,22.721758502896183,0.0069157690741121,20.28197550773621,0.001,128,3,2000,True,100,45,34.37624759064984
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,340.4209938713186,22.721758502896183,0.0066479318775236,20.25489354133606,0.001,128,3,2000,True,100,45,34.87735213449365
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,432.29100647381193,22.721758502896183,0.0077625764533877,20.258162260055546,0.001,128,3,2000,True,100,45,33.839753483466126
SIREN,21,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,523.2499333270582,22.721758502896183,0.0079312333837151,20.25974583625793,0.001,128,3,2000,True,100,45,33.010423670945265
SIREN,22,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,533.1105267423862,22.721758502896183,0.0083753205835819,20.26091432571411,0.001,128,3,2000,True,100,45,32.92934290625929
SIREN,23,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,364.7973495544679,22.721758502896183,0.0066368584521114,20.282355070114136,0.001,128,3,2000,True,100,45,34.57699874478175
SIREN,24,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,226.0742213646252,22.721758502896183,0.0043384311720728,20.25890564918518,0.001,128,3,2000,True,100,45,36.65500505030167
SIREN,25,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,349.0870761692604,22.721758502896183,0.0065834615379571,20.25859308242798,0.001,128,3,2000,True,100,45,34.76817778017279
SIREN,26,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,173.83510212725903,22.721758502896183,0.0027285234536975,20.2584867477417,0.001,128,3,2000,True,100,45,37.79614071701
SIREN,27,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,401.42680879769074,22.721758502896183,0.0056464993394911,20.261793851852417,0.001,128,3,2000,True,100,45,34.161451758221105
SIREN,28,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,164.6725966365462,22.721758502896183,0.002537980210036,20.260662317276,0.001,128,3,2000,True,100,45,38.03130215047968
SIREN,29,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,185.28787415286143,22.721758502896183,0.0027460085693746,20.265844106674194,0.001,128,3,2000,True,100,45,37.51904550175744
SIREN,30,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,145.07770796728582,22.721758502896183,0.0028420707676559,20.256617546081543,0.001,128,3,2000,True,100,45,38.58150863073355
SIREN,31,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,315.9449163842871,22.721758502896183,0.0063435593619942,20.26204824447632,0.001,128,3,2000,True,100,45,35.20140176894316
SIREN,32,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,478.2389597452309,22.721758502896183,0.0060214134864509,20.25402069091797,0.001,128,3,2000,True,100,45,33.40106595738573
SIREN,33,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,208.04033059320616,22.721758502896183,0.0030526004265993,20.26634001731873,0.001,128,3,2000,True,100,45,37.016040135340745
SIREN,34,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,143.10212856634874,22.721758502896183,0.0019742553122341,20.271053552627563,0.001,128,3,2000,True,100,45,38.64105455065004
SIREN,35,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,257.33557406710173,22.721758502896183,0.0054753837175667,20.26314616203308,0.001,128,3,2000,True,100,45,36.09251721541919
SIREN,36,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,148.17205540913653,22.721758502896183,0.0022521819919347,20.25944805145264,0.001,128,3,2000,True,100,45,38.4898524340957
SIREN,37,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,269.77716334086347,22.721758502896183,0.0047787739895284,20.25817847251892,0.001,128,3,2000,True,100,45,35.88746364939021
SIREN,38,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,132.73033801874163,22.721758502896183,0.0026037511415779,20.25395083427429,0.001,128,3,2000,True,100,45,38.967813483725344
SIREN,39,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,272.5515172669846,22.721758502896183,0.0058877407573163,20.282161712646484,0.001,128,3,2000,True,100,45,35.84302944722784
SIREN,40,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,205.8334549134036,22.721758502896183,0.0025630004238337,20.26189947128296,0.001,128,3,2000,True,100,45,37.062355850293585
