model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,sample_fraction,max_iters,outermost_linear,first_omega_zero,hidden_omega_zero,original_psnr
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,302.6622910914491,22.721758502896183,0.0071510700508952,5.9682042598724365,0.001,128,3,0.5,1000,True,100,45,35.38793233496201
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,284.407163811496,22.721758502896183,0.0065991249866783,5.983378410339356,0.001,128,3,0.5,1000,True,100,45,35.65811017311969
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,289.2262003744143,22.721758502896183,0.0066533214412629,5.935986518859863,0.001,128,3,0.5,1000,True,100,45,35.58513916567033
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,300.5559412127677,22.721758502896183,0.0069712875410914,5.939710140228272,0.001,128,3,0.5,1000,True,100,45,35.41826231500157
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,319.5892358496486,22.721758502896183,0.0070334016345441,5.936660528182983,0.001,128,3,0.5,1000,True,100,45,35.15159405439985
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,306.8247220653447,22.721758502896183,0.0072705536149442,5.939064979553223,0.001,128,3,0.5,1000,True,100,45,35.328611992789284
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,289.8637453459672,22.721758502896183,0.0067056114785373,5.972087860107422,0.001,128,3,0.5,1000,True,100,45,35.5755764931693
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,275.908780957162,22.721758502896183,0.0064313472248613,5.936338901519775,0.001,128,3,0.5,1000,True,100,45,35.78986026393896
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,288.9759545996486,22.721758502896183,0.0066710282117128,5.979403972625732,0.001,128,3,0.5,1000,True,100,45,35.588898417169176
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,283.2318675744645,22.721758502896183,0.006607131101191,5.93537449836731,0.001,128,3,0.5,1000,True,100,45,35.676094327538785
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,324.92839456785475,22.721758502896183,0.0076122977770864,5.9365551471710205,0.001,128,3,0.5,1000,True,100,45,35.07963884004724
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,272.4930372531794,22.721758502896183,0.0064022568985819,5.9375901222229,0.001,128,3,0.5,1000,True,100,45,35.84396139112799
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,291.0549345820783,22.721758502896183,0.0068082106299698,5.948627233505249,0.001,128,3,0.5,1000,True,100,45,35.55776582000339
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,263.36069146377173,22.721758502896183,0.0062623606063425,5.934535264968872,0.001,128,3,0.5,1000,True,100,45,35.99200594976309
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,310.62574516817267,22.721758502896183,0.0071946429088711,5.934264659881592,0.001,128,3,0.5,1000,True,100,45,35.27514100848114
