model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,sample_fraction,max_iters,outermost_linear,first_omega_zero,hidden_omega_zero,original_psnr
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,400.3175815240127,22.721758502896183,0.0089478204026818,1.8463518619537356,0.001,128,3,0.1,1000,True,100,45,34.17346884489646
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,390.9217678003681,22.721758502896183,0.0087008588016033,1.840489149093628,0.001,128,3,0.1,1000,True,100,45,34.276616947268266
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,387.65879664491297,22.721758502896183,0.0087448870763182,1.8362267017364504,0.001,128,3,0.1,1000,True,100,45,34.3130190546092
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,410.8605110546352,22.721758502896183,0.0097974212840199,1.857482433319092,0.001,128,3,0.1,1000,True,100,45,34.060571467488316
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,409.7188545850067,22.721758502896183,0.0095050623640418,1.8600013256073,0.001,128,3,0.1,1000,True,100,45,34.07265598839295
SIREN,21,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,396.2303027213019,22.721758502896183,0.0085373325273394,1.836530923843384,0.001,128,3,0.1,1000,True,100,45,34.21803862518117
SIREN,22,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,470.4498331869143,22.721758502896183,0.0104826251044869,1.8452742099761963,0.001,128,3,0.1,1000,True,100,45,33.472382298915996
SIREN,23,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,413.7117781019913,22.721758502896183,0.0095467763021588,1.839015007019043,0.001,128,3,0.1,1000,True,100,45,34.030536636175555
SIREN,24,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,338.0648636211513,22.721758502896183,0.0078191831707954,1.843790054321289,0.001,128,3,0.1,1000,True,100,45,34.90751513548235
SIREN,25,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,321.4516124393407,22.721758502896183,0.0071150995790958,1.8376121520996092,0.001,128,3,0.1,1000,True,100,45,35.12635940191584
SIREN,26,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,345.60795656584673,22.721758502896183,0.0074607781134545,1.8453445434570312,0.001,128,3,0.1,1000,True,100,45,34.81167816543377
SIREN,27,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,263.5615561203146,22.721758502896183,0.0051535894162952,1.8691861629486084,0.001,128,3,0.1,1000,True,100,45,35.988694857222534
SIREN,28,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,290.12561966616465,22.721758502896183,0.0062463781796395,1.8478624820709229,0.001,128,3,0.1,1000,True,100,45,35.571654677122204
SIREN,29,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,336.529811956158,22.721758502896183,0.0075286994688212,1.8408188819885252,0.001,128,3,0.1,1000,True,100,45,34.92728005929038
SIREN,30,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,263.95849151815594,22.721758502896183,0.0060876491479575,1.852414846420288,0.001,128,3,0.1,1000,True,100,45,35.98215910995526
SIREN,31,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,276.785881808484,22.721758502896183,0.0063457302749156,1.848938465118408,0.001,128,3,0.1,1000,True,100,45,35.77607614749142
SIREN,32,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,357.7591145833333,22.721758502896183,0.0069199516437947,1.8443474769592283,0.001,128,3,0.1,1000,True,100,45,34.661608417292044
SIREN,33,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,315.86396497448123,22.721758502896183,0.0072418139316141,1.830443382263184,0.001,128,3,0.1,1000,True,100,45,35.202514660889136
SIREN,34,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,271.7160281752008,22.721758502896183,0.0058617768809199,1.844688892364502,0.001,128,3,0.1,1000,True,100,45,35.85636291126777
SIREN,35,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,242.3752954526439,22.721758502896183,0.0054220035672187,1.849869966506958,0.001,128,3,0.1,1000,True,100,45,36.352631972801234
SIREN,36,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,231.694015645917,22.721758502896183,0.005467667710036,1.8313419818878172,0.001,128,3,0.1,1000,True,100,45,36.54836732092003
SIREN,37,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,235.50514819695448,22.721758502896183,0.005266270134598,1.8385426998138428,0.001,128,3,0.1,1000,True,100,45,36.477511434206846
SIREN,38,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,250.4869229522256,22.721758502896183,0.0059416694566607,1.838451623916626,0.001,128,3,0.1,1000,True,100,45,36.20966490970745
SIREN,39,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,268.58668659011045,22.721758502896183,0.006002876907587,1.8587510585784912,0.001,128,3,0.1,1000,True,100,45,35.90667067179548
SIREN,40,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,349.1751014474565,22.721758502896183,0.0069621596485376,1.8525969982147217,0.001,128,3,0.1,1000,True,100,45,34.767082807710686
SIREN,41,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,395.888320207915,22.721758502896183,0.0086829448118805,1.855319023132324,0.001,128,3,0.1,1000,True,100,45,34.22178859705154
SIREN,42,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,253.11249294051208,22.721758502896183,0.0052201906219124,1.8426940441131592,0.001,128,3,0.1,1000,True,100,45,36.16437967491775
SIREN,43,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,221.1466687060743,22.721758502896183,0.0047303391620516,1.834200143814087,0.001,128,3,0.1,1000,True,100,45,36.750711471074375
SIREN,44,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,245.2091360232597,22.721758502896183,0.0056070303544402,1.8538615703582764,0.001,128,3,0.1,1000,True,100,45,36.30214901637791
SIREN,45,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,339.82889239248664,22.721758502896183,0.0068848575465381,1.8321378231048584,0.001,128,3,0.1,1000,True,100,45,34.88491248768492
SIREN,46,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,261.9861908571787,22.721758502896183,0.0049658701755106,1.8457088470458984,0.001,128,3,0.1,1000,True,100,45,36.01473148258717
SIREN,47,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,210.5492386211513,22.721758502896183,0.0045207468792796,1.833338737487793,0.001,128,3,0.1,1000,True,100,45,36.96397873484472
SIREN,48,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,272.33161944653614,22.721758502896183,0.0060120355337858,1.867185354232788,0.001,128,3,0.1,1000,True,100,45,35.84653480126629
SIREN,49,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,480.3377546644913,22.721758502896183,0.0100082522258162,1.8521087169647217,0.001,128,3,0.1,1000,True,100,45,33.38204825134483
SIREN,50,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,462.2323774263722,22.721758502896183,0.0101877590641379,1.8410780429840088,0.001,128,3,0.1,1000,True,100,45,33.548911860637844
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,314.2574163842871,22.721758502896183,0.0073181455954909,2.9879045486450195,0.001,128,3,0.2,1000,True,100,45,35.224660130637794
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,400.4863268176874,22.721758502896183,0.0094778416678309,2.9848828315734863,0.001,128,3,0.2,1000,True,100,45,34.17163855535339
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,333.8444232659806,22.721758502896183,0.0078311571851372,3.006429672241211,0.001,128,3,0.2,1000,True,100,45,34.96207422848001
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,295.42755135123826,22.721758502896183,0.0069339079782366,2.9859793186187744,0.001,128,3,0.2,1000,True,100,45,35.49300553925715
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,326.9809720653447,22.721758502896183,0.008032857440412,2.9887163639068604,0.001,128,3,0.2,1000,True,100,45,35.05229068178556
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,431.0670703647925,22.721758502896183,0.0100053837522864,2.987389326095581,0.001,128,3,0.2,1000,True,100,45,33.85206700826418
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,343.0390402756861,22.721758502896183,0.0079551134258508,2.9923770427703857,0.001,128,3,0.2,1000,True,100,45,34.84408000119458
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,401.92295091825633,22.721758502896183,0.009685200639069,2.9856443405151367,0.001,128,3,0.2,1000,True,100,45,34.15608742444269
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,383.0315140771419,22.721758502896183,0.0084955217316746,2.987335205078125,0.001,128,3,0.2,1000,True,100,45,34.365170415693214
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,479.8123888784304,22.721758502896183,0.0107218502089381,2.989896059036255,0.001,128,3,0.2,1000,True,100,45,33.3868009139606
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,398.28914616800535,22.721758502896183,0.0096003785729408,2.992546558380127,0.001,128,3,0.2,1000,True,100,45,34.19553077214829
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,364.30860290118807,22.721758502896183,0.0079194363206624,2.986839056015014,0.001,128,3,0.2,1000,True,100,45,34.5828212183371
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,353.8706427271586,22.721758502896183,0.0090353125706315,2.9879279136657715,0.001,128,3,0.2,1000,True,100,45,34.70907013907039
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,413.1746491173025,22.721758502896183,0.0089357420802116,2.989658832550049,0.001,128,3,0.2,1000,True,100,45,34.03617881820327
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,338.31523228329985,22.721758502896183,0.0079218940809369,2.9885573387146,0.001,128,3,0.2,1000,True,100,45,34.90429996892032
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,344.84108046770416,22.721758502896183,0.0076763317920267,2.9962358474731445,0.001,128,3,0.2,1000,True,100,45,34.82132551597863
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,330.59752421142906,22.721758502896183,0.0077156294137239,2.994337797164917,0.001,128,3,0.2,1000,True,100,45,35.00451951876914
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,344.66807072038154,22.721758502896183,0.0078951297327876,2.9880213737487797,0.001,128,3,0.2,1000,True,100,45,34.82350495565757
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,356.07792759579985,22.721758502896183,0.0087068723514676,2.987113237380981,0.001,128,3,0.2,1000,True,100,45,34.68206495116549
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,359.0343169553213,22.721758502896183,0.0087419971823692,2.9912564754486084,0.001,128,3,0.2,1000,True,100,45,34.646155877875074
SIREN,21,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,359.69938347138554,22.721758502896183,0.0082395570352673,2.9866647720336914,0.001,128,3,0.2,1000,True,100,45,34.63811855333357
SIREN,22,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,428.60868473895584,22.721758502896183,0.009589597582817,2.9895479679107666,0.001,128,3,0.2,1000,True,100,45,33.87690582023967
SIREN,23,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,365.13024363077307,22.721758502896183,0.0086231511086225,3.0133919715881348,0.001,128,3,0.2,1000,True,100,45,34.573037418431824
SIREN,24,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,299.1630963960007,22.721758502896183,0.0071830251254141,2.991773128509521,0.001,128,3,0.2,1000,True,100,45,35.438435291604115
SIREN,25,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,274.2199082789491,22.721758502896183,0.0062954919412732,2.9878082275390625,0.001,128,3,0.2,1000,True,100,45,35.81652567526456
SIREN,26,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,266.03115979543173,22.721758502896183,0.0057282778434455,2.9861409664154053,0.001,128,3,0.2,1000,True,100,45,35.94819040953087
SIREN,27,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,236.93809090528785,22.721758502896183,0.0050425515510141,2.9868688583374023,0.001,128,3,0.2,1000,True,100,45,36.451166638983544
SIREN,28,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,229.728835916583,22.721758502896183,0.0051745320670306,3.0243148803710938,0.001,128,3,0.2,1000,True,100,45,36.58536036839591
SIREN,29,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,276.80094204944777,22.721758502896183,0.0061087245121598,2.986950397491455,0.001,128,3,0.2,1000,True,100,45,35.775839849253586
SIREN,30,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,223.7499830049364,22.721758502896183,0.0053526107221841,2.986201286315918,0.001,128,3,0.2,1000,True,100,45,36.699885377662355
SIREN,31,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,242.03856572121825,22.721758502896183,0.0056114010512828,2.98756742477417,0.001,128,3,0.2,1000,True,100,45,36.35866978053245
SIREN,32,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,333.1904440679384,22.721758502896183,0.0062062270008027,2.990200519561768,0.001,128,3,0.2,1000,True,100,45,34.970590114587374
SIREN,33,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,254.01258549824297,22.721758502896183,0.005856545176357,2.9861772060394287,0.001,128,3,0.2,1000,True,100,45,36.14896313733647
SIREN,34,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,219.80180487575305,22.721758502896183,0.0047832885757088,3.0386171340942383,0.001,128,3,0.2,1000,True,100,45,36.77720294508727
SIREN,35,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,216.93875109814255,22.721758502896183,0.0051332814618945,2.9863061904907227,0.001,128,3,0.2,1000,True,100,45,36.8341441314335
SIREN,36,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,196.1338570427544,22.721758502896183,0.0046120635233819,2.9984593391418457,0.001,128,3,0.2,1000,True,100,45,37.27198979792538
SIREN,37,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,190.60398102827975,22.721758502896183,0.0042264424264431,3.0112528800964355,0.001,128,3,0.2,1000,True,100,45,37.3961958152796
SIREN,38,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,190.02032086680052,22.721758502896183,0.0045055849477648,2.9846808910369877,0.001,128,3,0.2,1000,True,100,45,37.40951501664711
SIREN,39,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,214.1298344419344,22.721758502896183,0.0048166406340897,2.985875606536865,0.001,128,3,0.2,1000,True,100,45,36.89074367550072
SIREN,40,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,303.405625104585,22.721758502896183,0.0059203142300248,2.991844892501831,0.001,128,3,0.2,1000,True,100,45,35.37727920473151
SIREN,41,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,346.78041201263386,22.721758502896183,0.0076465937308967,3.011284828186035,0.001,128,3,0.2,1000,True,100,45,34.796969905138944
SIREN,42,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,207.5438341909304,22.721758502896183,0.004425851162523,2.9844274520874023,0.001,128,3,0.2,1000,True,100,45,37.0264171308402
SIREN,43,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,173.13197189800871,22.721758502896183,0.0037349155172705,2.985546350479126,0.001,128,3,0.2,1000,True,100,45,37.813742732849605
SIREN,44,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,221.47223660266064,22.721758502896183,0.0053123706020414,2.986433506011963,0.001,128,3,0.2,1000,True,100,45,36.74432257241796
SIREN,45,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,305.3484968519913,22.721758502896183,0.0068895686417818,2.9891130924224854,0.001,128,3,0.2,1000,True,100,45,35.34955762344138
SIREN,46,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,207.53685052710844,22.721758502896183,0.0040980027988553,2.9876842498779297,0.001,128,3,0.2,1000,True,100,45,37.02656326949581
SIREN,47,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,166.10860499288822,22.721758502896183,0.003708264324814,2.9931108951568604,0.001,128,3,0.2,1000,True,100,45,37.99359417795953
SIREN,48,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,249.2988856467537,22.721758502896183,0.005799735430628,3.0062448978424072,0.001,128,3,0.2,1000,True,100,45,36.23031211533061
SIREN,49,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,416.4378882718373,22.721758502896183,0.009059190750122,2.9923224449157715,0.001,128,3,0.2,1000,True,100,45,34.00201313234001
SIREN,50,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,411.62516079944777,22.721758502896183,0.0094938557595014,2.992159128189087,0.001,128,3,0.2,1000,True,100,45,34.05249635391981
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,312.6560565177376,22.721758502896183,0.0072670076042413,3.959092140197754,0.001,128,3,0.3,1000,True,100,45,35.24684702870964
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,448.8183606823126,22.721758502896183,0.0095622176304459,3.956789493560791,0.001,128,3,0.3,1000,True,100,45,33.67680933629708
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,317.4858182730924,22.721758502896183,0.0074154459871351,3.9543943405151367,0.001,128,3,0.3,1000,True,100,45,35.18027218141604
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,274.9589556141232,22.721758502896183,0.0066881589591503,3.9522125720977774,0.001,128,3,0.3,1000,True,100,45,35.8048367923017
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,309.8824464524766,22.721758502896183,0.007623104378581,3.9558589458465576,0.001,128,3,0.3,1000,True,100,45,35.28554572801251
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,408.0450630647591,22.721758502896183,0.0094910813495516,3.955742597579956,0.001,128,3,0.3,1000,True,100,45,34.090434210701844
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,322.5176108078146,22.721758502896183,0.0075286007486283,3.953047037124634,0.001,128,3,0.3,1000,True,100,45,35.11198114856771
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,379.6584959630188,22.721758502896183,0.0093175237998366,3.9536867141723633,0.001,128,3,0.3,1000,True,100,45,34.40358425842308
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,388.90316343499,22.721758502896183,0.0082735689356923,3.9515068531036377,0.001,128,3,0.3,1000,True,100,45,34.299100729460065
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,457.16729025476906,22.721758502896183,0.0104049313813447,3.95621919631958,0.001,128,3,0.3,1000,True,100,45,33.59676399156804
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,382.2804146272591,22.721758502896183,0.0089888209477067,3.9500341415405273,0.001,128,3,0.3,1000,True,100,45,34.37369500387594
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,321.9750277150268,22.721758502896183,0.0069954064674675,3.957890033721924,0.001,128,3,0.3,1000,True,100,45,35.11929359512668
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,317.2056415767236,22.721758502896183,0.0083153322339057,3.9528422355651855,0.001,128,3,0.3,1000,True,100,45,35.184106460236286
