model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,fraction,refresh_interval,outermost_linear,first_omega_zero,hidden_omega_zero,original_psnr
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,401.44340905287817,22.721758502896183,0.0043688681907951,5.046824216842651,0.001,128,3,1000,0.4,1,True,100,45,34.161272167570786
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,501.019594001004,22.721758502896183,0.0077082240022718,5.064764976501465,0.001,128,3,1000,0.4,1,True,100,45,33.19896838069275
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,444.2871224481258,22.721758502896183,0.0073562623001635,5.079611539840698,0.001,128,3,1000,0.4,1,True,100,45,33.72087823261464
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,405.29331518783465,22.721758502896183,0.005769935902208,5.069471120834351,0.001,128,3,1000,0.4,1,True,100,45,34.119821081168794
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,461.9942948878849,22.721758502896183,0.007140913978219,5.067935943603516,0.001,128,3,1000,0.4,1,True,100,45,33.551149362282985
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,334.23168847264054,22.721758502896183,0.0044519752264022,5.064241409301758,0.001,128,3,1000,0.4,1,True,100,45,34.95703925841692
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,470.9060839713019,22.721758502896183,0.0066894614137709,5.09694504737854,0.001,128,3,1000,0.4,1,True,100,45,33.46817247328198
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,283.9072631672523,22.721758502896183,0.0041169570758938,5.079673767089844,0.001,128,3,1000,0.4,1,True,100,45,35.6657504559273
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,439.1411753785977,22.721758502896183,0.0073343906551599,5.065039873123169,0.001,128,3,1000,0.4,1,True,100,45,33.771473888174754
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,538.4721463980924,22.721758502896183,0.0080947987735271,5.058765172958374,0.001,128,3,1000,0.4,1,True,100,45,32.88588305345655
