model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,zero_fraction,refresh_interval,outermost_linear,first_omega_zero,hidden_omega_zero,original_psnr
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,382.1322425117135,22.721758502896183,0.0090757068246603,6.048075437545776,0.001,128,3,2000,0.1,1,True,100,45,34.375378658178576
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,481.2604022862282,22.721758502896183,0.0108982771635055,6.277032136917114,0.001,128,3,2000,0.1,1,True,100,45,33.37371419015865
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,384.7351201681727,22.721758502896183,0.009109248407185,5.935696363449097,0.001,128,3,2000,0.1,1,True,100,45,34.34589716504815
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,359.6120079275435,22.721758502896183,0.0090130623430013,5.936958312988281,0.001,128,3,2000,0.1,1,True,100,45,34.63917363788205
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,378.2081293925703,22.721758502896183,0.0094404816627502,6.117414951324463,0.001,128,3,2000,0.1,1,True,100,45,34.420206892173745
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,481.2914012822122,22.721758502896183,0.0111637506633996,6.4791646003723145,0.001,128,3,2000,0.1,1,True,100,45,33.373434460946044
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,411.9432299510542,22.721758502896183,0.0098413964733481,6.091297149658203,0.001,128,3,2000,0.1,1,True,100,45,34.04914178893587
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,480.49032065763055,22.721758502896183,0.0115531682968139,6.353567600250244,0.001,128,3,2000,0.1,1,True,100,45,33.38066905414597
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,446.0009870210007,22.721758502896183,0.0099851367995142,6.1640026569366455,0.001,128,3,2000,0.1,1,True,100,45,33.70415728939926
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,549.6436475066935,22.721758502896183,0.0125428177416324,6.653339147567749,0.001,128,3,2000,0.1,1,True,100,45,32.79670335780665
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,459.648258398176,22.721758502896183,0.0108482651412487,6.484816074371338,0.001,128,3,2000,0.1,1,True,100,45,33.5732592984791
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,391.891359709672,22.721758502896183,0.0085627557709813,5.807142019271851,0.001,128,3,2000,0.1,1,True,100,45,34.265858603636936
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,402.01019573084005,22.721758502896183,0.0102059002965688,6.222591400146484,0.001,128,3,2000,0.1,1,True,100,45,34.15514481022193
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,450.9360606488454,22.721758502896183,0.0099863177165389,6.184474945068359,0.001,128,3,2000,0.1,1,True,100,45,33.65636582223881
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,391.66210022381193,22.721758502896183,0.0095500256866216,6.0693230628967285,0.001,128,3,2000,0.1,1,True,100,45,34.26840000349196
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,387.03553929258703,22.721758502896183,0.0089291268959641,6.03198766708374,0.001,128,3,2000,0.1,1,True,100,45,34.320007031021646
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,387.22206273008703,22.721758502896183,0.009261256083846,5.947522878646851,0.001,128,3,2000,0.1,1,True,100,45,34.31791454653052
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,393.7435575635877,22.721758502896183,0.0093447286635637,6.116838216781616,0.001,128,3,2000,0.1,1,True,100,45,34.245380878423816
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,418.58254763847054,22.721758502896183,0.010151756927371,6.181699752807617,0.001,128,3,2000,0.1,1,True,100,45,33.97970431841142
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,400.31878294427713,22.721758502896183,0.0097568584606051,6.162129878997803,0.001,128,3,2000,0.1,1,True,100,45,34.17345581100956
SIREN,21,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,426.8239049949799,22.721758502896183,0.0098766386508941,5.987805843353272,0.001,128,3,2000,0.1,1,True,100,45,33.89502813936216
SIREN,22,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,478.8961771565428,22.721758502896183,0.011141019873321,6.30652117729187,0.001,128,3,2000,0.1,1,True,100,45,33.39510178515973
SIREN,23,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,445.08427852033134,22.721758502896183,0.0105387726798653,6.262993812561035,0.001,128,3,2000,0.1,1,True,100,45,33.71309294570958
SIREN,24,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,342.22869603413653,22.721758502896183,0.0085085611790418,5.883079290390015,0.001,128,3,2000,0.1,1,True,100,45,34.85435126242403
SIREN,25,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,300.4558860441767,22.721758502896183,0.0073235840536653,5.689052581787109,0.001,128,3,2000,0.1,1,True,100,45,35.41970832341724
SIREN,26,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,342.91295128430386,22.721758502896183,0.0080175884068012,5.5961525440216064,0.001,128,3,2000,0.1,1,True,100,45,34.84567660721005
SIREN,27,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,242.61513501924364,22.721758502896183,0.0051812147721648,5.562115669250488,0.001,128,3,2000,0.1,1,True,100,45,36.348336588716805
SIREN,28,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,248.50876814549864,22.721758502896183,0.006041542161256,5.6193177700042725,0.001,128,3,2000,0.1,1,True,100,45,36.24409832196622
SIREN,29,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,341.5374205153949,22.721758502896183,0.0081299534067511,5.7920660972595215,0.001,128,3,2000,0.1,1,True,100,45,34.86313254708499
SIREN,30,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,298.1125373891399,22.721758502896183,0.0075726271606981,5.6293556690216064,0.001,128,3,2000,0.1,1,True,100,45,35.453713077078774
SIREN,31,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,298.70217719837683,22.721758502896183,0.0073559288866817,5.648165464401245,0.001,128,3,2000,0.1,1,True,100,45,35.445131606397105
SIREN,32,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,368.4904357011378,22.721758502896183,0.0078775947913527,5.819897890090942,0.001,128,3,2000,0.1,1,True,100,45,34.5332532869176
SIREN,33,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,343.1515894306392,22.721758502896183,0.0083171315491199,5.746598243713379,0.001,128,3,2000,0.1,1,True,100,45,34.842655339438465
SIREN,34,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,245.43519259328983,22.721758502896183,0.0057294778525829,5.397771596908569,0.001,128,3,2000,0.1,1,True,100,45,36.298147130605145
SIREN,35,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,253.51096312332663,22.721758502896183,0.0062344227917492,5.589622735977173,0.001,128,3,2000,0.1,1,True,100,45,36.15754803555275
