model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,zero_fraction,refresh_interval,outermost_linear,original_psnr
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,398.69812191474233,22.721758502896183,0.0072801602073013,12.448627233505247,0.001,128,3,2000,0.5,100,True,34.191073588633735
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,464.83605777275767,22.721758502896183,0.0080565055832266,12.498543500900269,0.001,128,3,2000,0.5,100,True,33.524517394442945
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,404.3473477242303,22.721758502896183,0.007740291301161,12.452591180801392,0.001,128,3,2000,0.5,100,True,34.12996950022097
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,371.7210325677711,22.721758502896183,0.0073639629408717,12.383204221725464,0.001,128,3,2000,0.5,100,True,34.495344139029996
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,384.3496015311245,22.721758502896183,0.00775035796687,12.421921014785768,0.001,128,3,2000,0.5,100,True,34.35025113610076
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,4589.208069256191,22.721758502896183,0.0654355585575103,12.603481531143188,0.001,128,3,2000,0.5,100,False,23.58013800228826
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,7988.850413372239,22.721758502896183,0.1428125649690628,12.565619707107544,0.001,128,3,2000,0.5,100,False,21.172672594466647
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,4450.1705140876,22.721758502896183,0.0814155265688896,12.40368103981018,0.001,128,3,2000,0.5,100,False,23.71374896907824
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6448.912322466951,22.721758502896183,0.1132150217890739,12.391077756881714,0.001,128,3,2000,0.5,100,False,22.102650763308546
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,4938.875058829066,22.721758502896183,0.0968741253018379,12.456785678863524,0.001,128,3,2000,0.5,100,False,23.261235090293987
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,404.417664146168,22.721758502896183,0.0073914937674999,12.208641052246094,0.001,128,3,2000,0.5,500,True,34.12921432328667
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,499.8830530455154,22.721758502896183,0.0085086310282349,12.37235951423645,0.001,128,3,2000,0.5,500,True,33.20883135146275
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,397.91056151690094,22.721758502896183,0.0076157660223543,12.289531230926514,0.001,128,3,2000,0.5,500,True,34.19966082232821
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,365.2685677606258,22.721758502896183,0.007546151522547,12.164913654327393,0.001,128,3,2000,0.5,500,True,34.57139247032703
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,384.2566803673025,22.721758502896183,0.0078245755285024,12.219152212142944,0.001,128,3,2000,0.5,500,True,34.3513012224674
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,5286.7911450489455,22.721758502896183,0.0886893719434738,12.275621175765991,0.001,128,3,2000,0.5,500,False,22.96559394848527
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,4458.480055639224,22.721758502896183,0.0745714083313942,12.331382751464844,0.001,128,3,2000,0.5,500,False,23.705647205379357
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,4856.21906375502,22.721758502896183,0.0726167410612106,12.207009077072144,0.001,128,3,2000,0.5,500,False,23.334532792595837
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,9872.581927972304,22.721758502896183,0.1847966164350509,12.246986389160156,0.001,128,3,2000,0.5,500,False,20.25320802335348
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,2044.4333571264224,22.721758502896183,0.0307334139943122,12.32200026512146,0.001,128,3,2000,0.5,500,False,27.09178590445076
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,410.8477582203816,22.721758502896183,0.0074545503593981,12.202615022659302,0.001,128,3,2000,0.5,1000,True,34.06070627167011
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,493.0913262424699,22.721758502896183,0.0085186278447508,12.285864114761353,0.001,128,3,2000,0.5,1000,True,33.26824185656281
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,394.7135678129183,22.721758502896183,0.0078173605725169,12.16493844985962,0.001,128,3,2000,0.5,1000,True,34.23469493754883
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,380.591843938253,22.721758502896183,0.0076867872849106,12.161434888839722,0.001,128,3,2000,0.5,1000,True,34.39292071622616
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,391.3066850736278,22.721758502896183,0.0080646565183997,12.28466010093689,0.001,128,3,2000,0.5,1000,True,34.272342813269574
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,7180.897896272591,22.721758502896183,0.1174759343266487,12.273682355880736,0.001,128,3,2000,0.5,1000,False,21.635727971409707
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,8370.52121637592,22.721758502896183,0.1428830474615097,12.3611261844635,0.001,128,3,2000,0.5,1000,False,20.969990472435732
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,3708.040797303799,22.721758502896183,0.0468852147459983,12.244852781295776,0.001,128,3,2000,0.5,1000,False,24.506070449919207
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,8284.234121381358,22.721758502896183,0.1573430895805359,12.21006155014038,0.001,128,3,2000,0.5,1000,False,21.01499184742289
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,10820.117103831995,22.721758502896183,0.1773727983236313,12.219632863998411,0.001,128,3,2000,0.5,1000,False,19.855195876940584
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,415.90782400435074,22.721758502896183,0.0068286648020148,20.36695241928101,0.001,128,3,2000,1.0,1,True,34.00754458433522
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,494.7244315804886,22.721758502896183,0.007799576036632,20.440473556518555,0.001,128,3,2000,1.0,1,True,33.25388190578792
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,423.0518297146921,22.721758502896183,0.0073144570924341,20.343377113342285,0.001,128,3,2000,1.0,1,True,33.93357971037015
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,369.0923250292838,22.721758502896183,0.0070182052440941,20.402021884918213,0.001,128,3,2000,1.0,1,True,34.526165342733734
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,383.1670536311914,22.721758502896183,0.0070899249985814,20.38005232810974,0.001,128,3,2000,1.0,1,True,34.36363389282569
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,7050.0119344565765,22.721758502896183,0.1294245421886444,20.46851658821106,0.001,128,3,2000,1.0,1,False,21.71561696589273
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,8141.985491444946,22.721758502896183,0.1469844281673431,20.400453329086304,0.001,128,3,2000,1.0,1,False,21.090212246110852
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,7331.959806674615,22.721758502896183,0.1274027228355407,20.37536358833313,0.001,128,3,2000,1.0,1,False,21.545314732444055
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,3817.9944347703313,22.721758502896183,0.0609409064054489,20.46947956085205,0.001,128,3,2000,1.0,1,False,24.37916257750379
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,675.6281022527611,22.721758502896183,0.0183500982820987,20.383195638656616,0.001,128,3,2000,1.0,1,False,31.900438433336635
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,418.7650837725904,22.721758502896183,0.0070133535191416,22.800039768218998,0.001,128,3,2000,1.0,10,True,33.977810853043444
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,474.4492514328146,22.721758502896183,0.0077185481786727,22.79180645942688,0.001,128,3,2000,1.0,10,True,33.4356178300773
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,406.55376845925366,22.721758502896183,0.0069836662150919,22.72956085205078,0.001,128,3,2000,1.0,10,True,34.10633557752306
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,350.5320356948628,22.721758502896183,0.0068560424260795,22.71913766860962,0.001,128,3,2000,1.0,10,True,34.750238337690604
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,350.05689293632867,22.721758502896183,0.0069214692339301,22.679094791412357,0.001,128,3,2000,1.0,10,True,34.75612915044406
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6863.831873065177,22.721758502896183,0.1155370399355888,22.865272521972656,0.001,128,3,2000,1.0,10,False,21.831849116732798
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,5341.146032044846,22.721758502896183,0.0813694149255752,22.73285174369812,0.001,128,3,2000,1.0,10,False,22.921170966088013
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1983.8480968143408,22.721758502896183,0.0223655775189399,22.76546120643616,0.001,128,3,2000,1.0,10,False,27.22243133590532
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6135.619339336513,22.721758502896183,0.1032810360193252,22.95419955253601,0.001,128,3,2000,1.0,10,False,22.318931411041653
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,5710.410607272841,22.721758502896183,0.0904225334525108,22.68314814567566,0.001,128,3,2000,1.0,10,False,22.630842114386752
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,420.1811268511546,22.721758502896183,0.0069979918189346,20.63810682296753,0.001,128,3,2000,1.0,100,True,33.96315007333227
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,499.869749832664,22.721758502896183,0.0077592418529093,20.597851514816284,0.001,128,3,2000,1.0,100,True,33.20894693027216
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,418.1336910140562,22.721758502896183,0.0070787942968308,20.649852752685547,0.001,128,3,2000,1.0,100,True,33.984363866412124
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,364.8635034931392,22.721758502896183,0.0068938359618186,20.5461323261261,0.001,128,3,2000,1.0,100,True,34.5762112476732
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,356.2865263135877,22.721758502896183,0.0068328008055686,20.54901480674744,0.001,128,3,2000,1.0,100,True,34.67952149818551
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,3305.481216532798,22.721758502896183,0.0810297578573226,20.59893584251404,0.001,128,3,2000,1.0,100,False,25.005168551507097
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,7282.984663916081,22.721758502896183,0.1221778616309166,20.621665000915527,0.001,128,3,2000,1.0,100,False,21.574421533238223
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,4086.344036301456,22.721758502896183,0.0707806572318077,20.602139472961422,0.001,128,3,2000,1.0,100,False,24.084166209353086
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6135.111451012383,22.721758502896183,0.1251492351293563,20.664412021636963,0.001,128,3,2000,1.0,100,False,22.319290921979487
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6380.470056005271,22.721758502896183,0.1015623435378074,20.6279559135437,0.001,128,3,2000,1.0,100,False,22.14898873931604
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,412.3230199443608,22.721758502896183,0.0068241516128182,24.55909252166748,0.001,128,3,2000,1.0,500,True,34.045139666804374
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,504.9808112658969,22.721758502896183,0.0080783236771821,39.81348085403442,0.001,128,3,2000,1.0,500,True,33.1647667306361
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,412.63357597054886,22.721758502896183,0.0069315610453486,32.36067295074463,0.001,128,3,2000,1.0,500,True,34.04186985174903
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,362.7363490420013,22.721758502896183,0.0069608567282557,45.25619554519653,0.001,128,3,2000,1.0,500,True,34.601604712749186
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,355.131851625251,22.721758502896183,0.0068335379473865,45.24402260780335,0.001,128,3,2000,1.0,500,True,34.69361923030582
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,3868.589211010709,22.721758502896183,0.0685620903968811,45.397703647613525,0.001,128,3,2000,1.0,500,False,24.321989324764182
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,7941.843463698544,22.721758502896183,0.1338906586170196,45.39199042320252,0.001,128,3,2000,1.0,500,False,21.19830226039467
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1948.230557647256,22.721758502896183,0.0383227355778217,45.42191362380981,0.001,128,3,2000,1.0,500,False,27.301111978728812
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,4429.773390436747,22.721758502896183,0.0722860693931579,45.35640788078308,0.001,128,3,2000,1.0,500,False,23.73370038751716
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,4082.926006107765,22.721758502896183,0.0641554519534111,45.297932863235474,0.001,128,3,2000,1.0,500,False,24.087800393878787
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,421.2923516984605,22.721758502896183,0.0070361434482038,22.25690031051636,0.001,128,3,2000,1.0,1000,True,33.9516797391583
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,479.4872314779953,22.721758502896183,0.0078474516049027,20.351706981658936,0.001,128,3,2000,1.0,1000,True,33.38974502166523
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,395.327101374247,22.721758502896183,0.0069278394803404,20.389623641967773,0.001,128,3,2000,1.0,1000,True,34.227949606476535
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,377.8708296728581,22.721758502896183,0.0072096558287739,20.413246870040894,0.001,128,3,2000,1.0,1000,True,34.424081815949364
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,363.5035663487282,22.721758502896183,0.0072917314246296,20.37982296943665,0.001,128,3,2000,1.0,1000,True,34.59242872669763
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1073.4993659533968,22.721758502896183,0.0186992473900318,20.390069246292114,0.001,128,3,2000,1.0,1000,False,29.889497565043914
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,2103.374900644244,22.721758502896183,0.0246365889906883,20.463125944137573,0.001,128,3,2000,1.0,1000,False,26.968348615443404
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,3904.485145007112,22.721758502896183,0.0849381014704704,20.395190715789795,0.001,128,3,2000,1.0,1000,False,24.281877739145592
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,4737.993936684237,22.721758502896183,0.0772598534822464,20.441017389297485,0.001,128,3,2000,1.0,1000,False,23.441570481562536
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6529.753745450552,22.721758502896183,0.1184763684868812,20.43300485610962,0.001,128,3,2000,1.0,1000,False,22.048547455944004
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,619.7431392235609,15.244594136755884,0.0151577787473797,3.5564165115356445,0.001,128,4,1000,0.1,1,True,32.275398210946236
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,733.757718373494,15.244594136755884,0.0162776876240968,3.767613172531128,0.001,128,4,1000,0.1,1,True,31.541988661579094
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,587.682491685492,15.244594136755884,0.0152172055095434,3.535596370697021,0.001,128,4,1000,0.1,1,True,32.50608796418597
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,563.8121352597891,15.244594136755884,0.0150851132348179,3.535247325897217,0.001,128,4,1000,0.1,1,True,32.686171295556555
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,601.3106475380689,15.244594136755884,0.015581720508635,3.5660321712493896,0.001,128,4,1000,0.1,1,True,32.406526547069085
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6637.525887403782,15.244594136755884,0.0899479761719703,3.6928343772888175,0.001,128,4,1000,0.1,1,False,21.977453208568953
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,16195.8119182459,15.244594136755884,0.2206600457429886,3.773859977722168,0.001,128,4,1000,0.1,1,False,18.10348824097624
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,12096.394459347808,15.244594136755884,0.1621857434511184,3.562779188156128,0.001,128,4,1000,0.1,1,False,19.37095608182308
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,9600.623981603498,15.244594136755884,0.1269856244325637,3.5632896423339844,0.001,128,4,1000,0.1,1,False,20.374520883357903
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,9254.243888313673,15.244594136755884,0.1309239566326141,3.6809914112091056,0.001,128,4,1000,0.1,1,False,20.534106079631528
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,440.783991434488,15.244594136755884,0.0097634773701429,4.549088954925537,0.001,128,4,1000,0.1,10,True,33.75525735513911
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,519.4705331743642,15.244594136755884,0.0112224826589226,4.765528440475464,0.001,128,4,1000,0.1,10,True,33.04190631412348
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,472.6841428212852,15.244594136755884,0.0101290233433246,4.480712890625,0.001,128,4,1000,0.1,10,True,33.45180515537007
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,428.3406346741131,15.244594136755884,0.0098076118156313,4.474411725997925,0.001,128,4,1000,0.1,10,True,33.879622729284215
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,408.6943921519411,15.244594136755884,0.0094070481136441,4.582568645477295,0.001,128,4,1000,0.1,10,True,34.083528701310435
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,9474.207409063336,15.244594136755884,0.1510959863662719,4.581929445266724,0.001,128,4,1000,0.1,10,False,20.432086607093595
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,7741.180898071452,15.244594136755884,0.1131873056292533,4.767403841018677,0.001,128,4,1000,0.1,10,False,21.309443324774065
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,973.7872453355088,15.244594136755884,0.0173224173486232,4.50427770614624,0.001,128,4,1000,0.1,10,False,30.312874669087073
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1031.4973945260208,15.244594136755884,0.0197166018187999,4.530797004699707,0.001,128,4,1000,0.1,10,False,30.062834134471593
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,5290.121692499163,15.244594136755884,0.0733885467052459,4.59204363822937,0.001,128,4,1000,0.1,10,False,22.962858862266124
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,508.11692603748327,15.244594136755884,0.0125894276425242,3.6344616413116455,0.001,128,4,1000,0.1,100,True,33.137878867002414
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,629.3063124895415,15.244594136755884,0.0139177311211824,3.8688223361968994,0.001,128,4,1000,0.1,100,True,32.20889460646451
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,514.6918625020917,15.244594136755884,0.0130026098340749,3.596414089202881,0.001,128,4,1000,0.1,100,True,33.082042468436654
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,554.3309697121821,15.244594136755884,0.0139126731082797,3.648084163665772,0.001,128,4,1000,0.1,100,True,32.75982406058836
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,485.17913058483936,15.244594136755884,0.0125386798754334,3.650869131088257,0.001,128,4,1000,0.1,100,True,33.33849436842071
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,2476.933464326054,15.244594136755884,0.0333979949355125,3.651310920715332,0.001,128,4,1000,0.1,100,False,26.25837208093302
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,4477.759285841282,15.244594136755884,0.0618339963257312,3.856450080871582,0.001,128,4,1000,0.1,100,False,23.686908055805176
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,12484.461231645331,15.244594136755884,0.1932306438684463,3.611039638519287,0.001,128,4,1000,0.1,100,False,19.233817437034475
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,3696.634980024264,15.244594136755884,0.05340576171875,3.6292564868927,0.001,128,4,1000,0.1,100,False,24.519449799867147
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,5350.308232931727,15.244594136755884,0.0732313990592956,3.731411218643189,0.001,128,4,1000,0.1,100,False,22.913727461841148
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,583.5945356948628,15.244594136755884,0.0136148259043693,3.576722383499145,0.001,128,4,1000,0.1,500,True,32.53640331907359
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,682.2598806685073,15.244594136755884,0.0158665627241134,3.781550407409668,0.001,128,4,1000,0.1,500,True,31.858017148117625
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,555.2230183755856,15.244594136755884,0.014567906036973,3.5214147567749023,0.001,128,4,1000,0.1,500,True,32.75284086013602
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,546.373577643909,15.244594136755884,0.0146363219246268,3.5518341064453125,0.001,128,4,1000,0.1,500,True,32.822618598522325
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,525.3975733663822,15.244594136755884,0.0139789814129471,3.6118197441101074,0.001,128,4,1000,0.1,500,True,32.9926348617167
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6053.068155434237,15.244594136755884,0.0737781152129173,3.5840108394622803,0.001,128,4,1000,0.1,500,False,22.377759848227583
