model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,outermost_linear,original_psnr
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1260.467845339692,628.5357436318817,0.0228070486336946,1.9156968593597408,0.001,32,2,1000,True,29.19219777508815
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1247.7782379518071,628.5357436318817,0.0234455782920122,1.951927661895752,0.001,32,2,1000,True,29.23614141779414
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1554.073251338688,628.5357436318817,0.0252090971916914,1.9376332759857176,0.001,32,2,1000,False,28.282800633225115
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1818.864123159304,628.5357436318817,0.0276988819241523,1.9507014751434328,0.001,32,2,1000,False,27.599512921259517
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1471.3845538403614,628.5357436318817,0.0246680080890655,1.963470697402954,0.001,32,2,1000,False,28.520253561316355
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1361.1726776899263,628.5357436318817,0.024721048772335,1.9854257106781008,0.001,32,2,1000,False,28.858383256865352
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1333.2352495921184,628.5357436318817,0.0251014791429042,1.9792611598968504,0.001,32,2,1000,False,28.948447612546175
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1418.766893093206,628.5357436318817,0.0231718644499778,3.871907949447632,0.001,32,2,2000,True,28.678405031049692
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1677.05269384831,628.5357436318817,0.0253840573132038,3.822986125946045,0.001,32,2,2000,True,27.952048401931904
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1372.4160195469378,628.5357436318817,0.0229857619851827,3.838898897171021,0.001,32,2,2000,True,28.822657700443987
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1263.2043368787652,628.5357436318817,0.0227926839143037,3.824876070022583,0.001,32,2,2000,True,29.182779407287875
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1236.7029981906794,628.5357436318817,0.0231109987944364,3.834721088409424,0.001,32,2,2000,True,29.274861350992325
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1500.237332141064,628.5357436318817,0.0243399534374475,3.867959976196289,0.001,32,2,2000,False,28.435915804540755
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1931.4876641984608,628.5357436318817,0.0458508767187595,3.872314214706421,0.001,32,2,2000,False,27.33859609979052
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1500.9917626234103,628.5357436318817,0.0357163809239864,3.867134332656861,0.001,32,2,2000,False,28.433732399062407
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1330.4712783425368,628.5357436318817,0.0239912010729312,3.886263847351074,0.001,32,2,2000,False,28.957460451461117
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1296.8540960717871,628.5357436318817,0.0243386775255203,3.882040023803711,0.001,32,2,2000,False,29.068604306901534
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1475.935264495482,336.5279366476023,0.0238456893712282,0.2879855632781982,0.001,32,3,100,True,28.506842393078053
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1730.253410778531,336.5279366476023,0.0261210501194,0.287959337234497,0.001,32,3,100,True,27.81641834746315
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1323.088974387132,336.5279366476023,0.0222133081406354,0.2865951061248779,0.001,32,3,100,True,28.98162498392079
