lr,hidden_features,hidden_layers,max_iters,a,s,original_mse,compression_ratio,transformed_mse,training_time,original_psnr,model
0.001,256,4,2000,10,50,103.56667058860441,3.8504960811851583,0.00172944655641908,138.01111092567444,40.16238338989767,WIRE
0.001,256,4,2000,10,100,353.9153789637718,3.8504960811851583,0.00492700496688482,137.9885588169098,34.83724939085978,WIRE
0.001,256,4,2000,10,200,1160.5519680283635,3.8504960811851583,0.0192371509969234,137.9915117263794,29.591192641114805,WIRE
0.001,256,4,2000,15,50,51.105082831325305,3.8504960811851583,0.00083279206883156,137.99819068908693,43.115554444022735,WIRE
0.001,256,4,2000,15,100,318.72805884998326,3.8504960811851583,0.00463075470179314,138.0120276451111,35.33434955015268,WIRE
0.001,256,4,2000,15,200,1138.283423799364,3.8504960811851583,0.01854298971593374,137.98112149238585,29.671705559037644,WIRE
0.001,256,4,2000,30,50,69.24719529158298,3.8504960811851583,0.00092195681063454,138.01495366096498,42.014813628959416,WIRE
0.001,256,4,2000,30,100,248.84453935533801,3.8504960811851583,0.00368280611000948,137.97724151611328,36.44103083181075,WIRE
0.001,256,4,2000,30,200,1057.8243931454986,3.8504960811851583,0.01724947653710838,137.98114757537843,29.98673642877431,WIRE
