model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,zero_fraction,refresh_interval,outermost_linear,first_omega_zero,hidden_omega_zero,original_psnr
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,432.4693239102242,22.721758502896183,0.0099801644682884,7.118159532546997,0.001,128,3,2000,0.1,10,True,100,45,33.837962414263764
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,543.7012254748159,22.721758502896183,0.0125359846279025,7.303495168685913,0.001,128,3,2000,0.1,10,True,100,45,32.84391236886677
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,426.0739965068608,22.721758502896183,0.0101551581174135,7.002399682998657,0.001,128,3,2000,0.1,10,True,100,45,33.90266518951024
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,402.9113668214525,22.721758502896183,0.0096112480387091,6.980642557144165,0.001,128,3,2000,0.1,10,True,100,45,34.145420290128676
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,423.0744893637048,22.721758502896183,0.0105773573741316,7.241314172744751,0.001,128,3,2000,0.1,10,True,100,45,33.93334709828118
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,563.2358535705321,22.721758502896183,0.0155770266428589,5.445484638214111,0.001,128,3,2000,0.1,100,True,100,45,32.69061256126942
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,726.9538871632362,22.721758502896183,0.0190471559762954,5.619704723358154,0.001,128,3,2000,0.1,100,True,100,45,31.582446856187943
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,636.2856739457832,22.721758502896183,0.0175251383334398,5.2878124713897705,0.001,128,3,2000,0.1,100,True,100,45,32.160994036172
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,518.284829421854,22.721758502896183,0.0149595467373728,5.270683526992798,0.001,128,3,2000,0.1,100,True,100,45,33.05183051860416
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,581.8383377259037,22.721758502896183,0.0164432022720575,5.542665004730225,0.001,128,3,2000,0.1,100,True,100,45,32.549492149528845
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,695.0014341219043,22.721758502896183,0.0196734480559825,5.293509006500244,0.001,128,3,2000,0.1,1000,True,100,45,31.77765848017858
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,795.3111769996653,22.721758502896183,0.0215321369469165,5.467719078063965,0.001,128,3,2000,0.1,1000,True,100,45,31.192144628625925
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,693.9222763449632,22.721758502896183,0.0200288034975528,5.1308534145355225,0.001,128,3,2000,0.1,1000,True,100,45,31.78440719298991
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,649.6688564152444,22.721758502896183,0.0189414732158184,5.1067986488342285,0.001,128,3,2000,0.1,1000,True,100,45,32.07059500550576
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,697.5260351301038,22.721758502896183,0.0200886651873588,5.376445293426514,0.001,128,3,2000,0.1,1000,True,100,45,31.76191126495545
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,301.6159481676707,22.721758502896183,0.0064736572094261,8.971100568771362,0.001,128,3,2000,0.2,10,True,100,45,35.40297247318364
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,424.4144952204652,22.721758502896183,0.0085184574127197,9.274295568466188,0.001,128,3,2000,0.2,10,True,100,45,33.91961340628363
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,298.0332802564424,22.721758502896183,0.0064133666455745,9.024584531784058,0.001,128,3,2000,0.2,10,True,100,45,35.45486785950167
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,279.8491217474063,22.721758502896183,0.0063497680239379,9.031557321548462,0.001,128,3,2000,0.2,10,True,100,45,35.72827600471826
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,316.87115519369144,22.721758502896183,0.0068668131716549,9.126240015029907,0.001,128,3,2000,0.2,10,True,100,45,35.18868841638536
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,304.0807997615462,22.721758502896183,0.0073219244368374,7.150477409362793,0.001,128,3,2000,0.2,100,True,100,45,35.367625499345735
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,401.9888394724732,22.721758502896183,0.0095531996339559,7.514031410217285,0.001,128,3,2000,0.2,100,True,100,45,34.15537552953275
