model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,input_scale,weight_scale,original_psnr
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,540.4231705467704,42.53144286905755,0.0115436362102627,10.577507734298706,0.001,64,4,1000,256.0,1.0,32.870175877196864
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,618.522749853581,42.53144286905755,0.0107346521690487,21.15202784538269,0.001,64,4,2000,256.0,1.0,32.28395870745084
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,740.3898915976406,42.53144286905755,0.012157728895545,21.15181279182434,0.001,64,4,2000,256.0,1.0,31.502910679857013
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,611.6345982889893,42.53144286905755,0.0109448926523327,21.16926980018616,0.001,64,4,2000,256.0,1.0,32.332595046281796
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,531.0354556245817,42.53144286905755,0.0107988640666008,21.15299916267395,0.001,64,4,2000,256.0,1.0,32.94628030193998
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,513.6659567959338,42.53144286905755,0.0108688715845346,21.160140991210938,0.001,64,4,2000,256.0,1.0,33.09070764949686
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,761.8274948753347,22.0510248205483,0.012761540710926,1.252478837966919,0.001,128,2,100,256.0,1.0,31.3789490617443
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,956.6582593394412,22.0510248205483,0.0145255932584404,1.2521920204162598,0.001,128,2,100,256.0,1.0,30.389947234132464
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,759.8054052146084,22.0510248205483,0.0133785111829638,1.2586545944213867,0.001,128,2,100,256.0,1.0,31.39049169989915
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,677.2697286542001,22.0510248205483,0.013176335953176,1.2615392208099363,0.001,128,2,100,256.0,1.0,31.889898840159464
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,644.4461596385543,22.0510248205483,0.0130962459370493,1.2523014545440674,0.001,128,2,100,256.0,1.0,32.10564908766734
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,519.8011499121486,22.0510248205483,0.0082344505935907,6.245192527770996,0.001,128,2,500,256.0,1.0,33.03914312848059
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,613.3551902924197,22.0510248205483,0.0092901941388845,6.247364044189453,0.001,128,2,500,256.0,1.0,32.32039504084406
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,504.114914083417,22.0510248205483,0.0084842704236507,6.245455265045166,0.001,128,2,500,256.0,1.0,33.17222002671296
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,442.5311545661814,22.0510248205483,0.0082192812114954,6.244850397109985,0.001,128,2,500,256.0,1.0,33.73807697959468
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,422.7924392884036,22.0510248205483,0.0082287387922406,6.247786283493042,0.001,128,2,500,256.0,1.0,33.936243364625554
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,473.8441814131526,22.0510248205483,0.0074864067137241,12.489485263824465,0.001,128,2,1000,256.0,1.0,33.44115996708392
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,583.1152683651271,22.0510248205483,0.0087211783975362,12.492470026016235,0.001,128,2,1000,256.0,1.0,32.53997135574636
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,471.36737052376174,22.0510248205483,0.0077383061870932,12.487399101257324,0.001,128,2,1000,256.0,1.0,33.463920327169674
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,423.6264720339692,22.0510248205483,0.0077557354234158,12.487918376922607,0.001,128,2,1000,256.0,1.0,33.92768457815443
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,399.1768454024431,22.0510248205483,0.0077138487249612,12.488527297973633,0.001,128,2,1000,256.0,1.0,34.18586207047535
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,467.21240038278114,22.0510248205483,0.0074365637265145,24.971415519714355,0.001,128,2,2000,256.0,1.0,33.502371878084084
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,525.0536860985609,22.0510248205483,0.0081361010670661,24.97733449935913,0.001,128,2,2000,256.0,1.0,32.995478370100386
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,453.7485763365964,22.0510248205483,0.0074970633722841,24.97351360321045,0.001,128,2,2000,256.0,1.0,33.629362733457974
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,390.8219780162316,22.0510248205483,0.0073398477397859,24.973769426345825,0.001,128,2,2000,256.0,1.0,34.277725703253026
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,383.7051395686914,22.0510248205483,0.0074552204459905,24.973907947540283,0.001,128,2,2000,256.0,1.0,34.35753932338194
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,611.1700722159471,14.79179316612844,0.0101100262254476,1.774336338043213,0.001,128,3,100,256.0,1.0,32.33589469216627
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,662.7411677961848,14.79179316612844,0.0102412570267915,1.7601993083953855,0.001,128,3,100,256.0,1.0,31.984076000691473
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,570.1062609814257,14.79179316612844,0.0094278622418642,1.7595336437225342,0.001,128,3,100,256.0,1.0,32.637957382580396
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,483.4894094607597,14.79179316612844,0.0092725502327084,1.7595164775848389,0.001,128,3,100,256.0,1.0,33.35364583198381
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,508.5343169553213,14.79179316612844,0.010555911809206,1.75989031791687,0.001,128,3,100,256.0,1.0,33.13431283422869
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,322.1797999288822,14.79179316612844,0.0054824780672788,8.784954071044922,0.001,128,3,500,256.0,1.0,35.1165324128238
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,386.1392235609103,14.79179316612844,0.0062267784960567,8.785337924957275,0.001,128,3,500,256.0,1.0,34.330076297877994
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,331.04082867930055,14.79179316612844,0.0057525928132236,8.786574363708496,0.001,128,3,500,256.0,1.0,34.99869988294642
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,290.28608182730926,14.79179316612844,0.005511287599802,8.784653902053833,0.001,128,3,500,256.0,1.0,35.56925335293334
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,310.44892852660644,14.79179316612844,0.005641602911055,8.785959959030151,0.001,128,3,500,256.0,1.0,35.27761383492433
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,289.7774940909472,14.79179316612844,0.0050885695964097,17.57099747657776,0.001,128,3,1000,256.0,1.0,35.576868963126245
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,349.59933745398257,14.79179316612844,0.0056556370109319,17.565968990325928,0.001,128,3,1000,256.0,1.0,34.76180947860651
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,293.3444389537316,14.79179316612844,0.0051973569206893,17.56766176223755,0.001,128,3,1000,256.0,1.0,35.523736892285456
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,262.959062813755,14.79179316612844,0.0050805290229618,17.569142818450928,0.001,128,3,1000,256.0,1.0,35.99863405516537
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,264.894609688755,14.79179316612844,0.0052331849001348,17.568976640701294,0.001,128,3,1000,256.0,1.0,35.96678427790536
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,271.310835791081,14.79179316612844,0.0048198285512626,35.129266023635864,0.001,128,3,2000,256.0,1.0,35.86284409519692
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,326.7718530371486,14.79179316612844,0.0054445676505565,35.13051724433899,0.001,128,3,2000,256.0,1.0,35.0550690787459
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,273.9688637361948,14.79179316612844,0.0049384771846234,35.136690616607666,0.001,128,3,2000,256.0,1.0,35.820503402384034
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,258.788249351573,14.79179316612844,0.0049180360510945,35.13046622276306,0.001,128,3,2000,256.0,1.0,36.06806996081203
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,266.2209070657631,14.79179316612844,0.0050057247281074,35.135592222213745,0.001,128,3,2000,256.0,1.0,35.94509389939656
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,490.9985528049699,11.128329720528972,0.0082528796046972,2.2693123817443848,0.001,128,4,100,256.0,1.0,33.28671336704696
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,561.733523939508,11.128329720528972,0.0089517692103981,2.2680041790008545,0.001,128,4,100,256.0,1.0,32.70221205668076
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,464.5629719398427,11.128329720528972,0.0079798223450779,2.267791748046875,0.001,128,4,100,256.0,1.0,33.52706957429127
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,412.02675676665,11.128329720528972,0.0078651160001754,2.2686591148376465,0.001,128,4,100,256.0,1.0,34.048261289990194
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,411.76405361027446,11.128329720528972,0.0081995790824294,2.2678415775299072,0.001,128,4,100,256.0,1.0,34.05103118092909
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,256.750813148427,11.128329720528972,0.0045354510657489,11.324641466140749,0.001,128,4,500,256.0,1.0,36.10239721053507
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,297.45994132781124,11.128329720528972,0.0049007018096745,11.322784423828123,0.001,128,4,500,256.0,1.0,35.46323060825777
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,241.5684561161312,11.128329720528972,0.0045285718515515,11.331387996673584,0.001,128,4,500,256.0,1.0,36.367113250642255
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,215.9243497427209,11.128329720528972,0.0043985289521515,11.321643590927124,0.001,128,4,500,256.0,1.0,36.85449928375383
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,235.97503032965196,11.128329720528972,0.0045159040018916,11.323883771896362,0.001,128,4,500,256.0,1.0,36.468854981858186
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,215.2456688734103,11.128329720528972,0.0039546224288642,22.641759157180783,0.001,128,4,1000,256.0,1.0,36.868171273326986
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,262.996593143407,11.128329720528972,0.0045443437993526,22.64242935180664,0.001,128,4,1000,256.0,1.0,35.998014260895076
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,216.2970527945114,11.128329720528972,0.0041458713822066,22.641620635986328,0.001,128,4,1000,256.0,1.0,36.84700946867531
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,196.6353290767236,11.128329720528972,0.0039744433015584,22.647813320159912,0.001,128,4,1000,256.0,1.0,37.26089999438592
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,207.80129763847052,11.128329720528972,0.0041105393320322,22.643876314163208,0.001,128,4,1000,256.0,1.0,37.02103293536943
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,210.61574161228248,11.128329720528972,0.0037399602588266,45.28241395950317,0.001,128,4,2000,256.0,1.0,36.962607211395536
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,261.17474455112114,11.128329720528972,0.0042591216042637,45.288140058517456,0.001,128,4,2000,256.0,1.0,36.02820370162458
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,197.23483255940428,11.128329720528972,0.0038686844054609,45.27934646606445,0.001,128,4,2000,256.0,1.0,37.24767933027714
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,192.06535909262047,11.128329720528972,0.0038434797897934,45.28284788131714,0.001,128,4,2000,256.0,1.0,37.36302506193482
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,190.01706696577975,11.128329720528972,0.003889116924256,45.28909492492676,0.001,128,4,2000,256.0,1.0,37.40958938571202
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,350.0136065093708,5.669787196193102,0.0054729836992919,2.8197951316833496,0.001,256,2,100,256.0,1.0,34.75666621225163
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,407.6506860776439,5.669787196193102,0.0061789699830114,2.818892240524292,0.001,256,2,100,256.0,1.0,34.09463371187172
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,338.8281498389391,5.669787196193102,0.0054952260106801,2.820371627807617,0.001,256,2,100,256.0,1.0,34.89772064428775
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,314.4656647423025,5.669787196193102,0.0055001606233417,2.8193624019622803,0.001,256,2,100,256.0,1.0,35.221783152878466
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,315.5635484646921,5.669787196193102,0.0054255411960184,2.840589761734009,0.001,256,2,100,256.0,1.0,35.20664717775106
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,211.70376296854084,5.669787196193102,0.003775643184781,14.090429544448853,0.001,256,2,500,256.0,1.0,36.94022971229734
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,267.0514453647925,5.669787196193102,0.0043915156275033,14.090946674346924,0.001,256,2,500,256.0,1.0,35.93156615919881
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,204.4242333919009,5.669787196193102,0.0038535860367119,14.134336709976196,0.001,256,2,500,256.0,1.0,37.09219170980792
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,203.75852106342035,5.669787196193102,0.0038635875098407,14.085432529449465,0.001,256,2,500,256.0,1.0,37.1063576903143
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,211.9165738474732,5.669787196193102,0.0040137902833521,14.08597183227539,0.001,256,2,500,256.0,1.0,36.935866248594024
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,204.65073837014725,5.669787196193102,0.0036316297482699,28.18485975265503,0.001,256,2,1000,256.0,1.0,37.08738232869104
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,246.4647953794344,5.669787196193102,0.0041039623320102,28.18667197227478,0.001,256,2,1000,256.0,1.0,36.27996654623769
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,200.21849115210844,5.669787196193102,0.0037927199155092,28.168352842330933,0.001,256,2,1000,256.0,1.0,37.18247364562448
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,183.0722316348728,5.669787196193102,0.0036377089563757,28.17329978942871,0.001,256,2,1000,256.0,1.0,37.571290731835944
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,197.53045384663653,5.669787196193102,0.0037967255339026,28.16974258422852,0.001,256,2,1000,256.0,1.0,37.24117487194718
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,201.94437254225235,5.669787196193102,0.0035768141970038,56.33731341362,0.001,256,2,2000,256.0,1.0,37.14519793305643
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,235.68160271293507,5.669787196193102,0.0039170761592686,56.33464527130127,0.001,256,2,2000,256.0,1.0,36.47425865912216
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,186.23192117428044,5.669787196193102,0.003588572377339,56.34548473358154,0.001,256,2,2000,256.0,1.0,37.496974252814624
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,180.4285671331158,5.669787196193102,0.0035190563648939,56.34210920333862,0.001,256,2,2000,256.0,1.0,37.63446248565247
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,192.8430192122657,5.669787196193102,0.0036367948632687,56.34068059921265,0.001,256,2,2000,256.0,1.0,37.345476264489534
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,266.8489178066432,3.7918593756970975,0.0044075148180127,4.034367084503174,0.001,256,3,100,256.0,1.0,35.93486102884955
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,319.3035985086178,3.7918593756970975,0.0050399187020957,4.027323722839356,0.001,256,3,100,256.0,1.0,35.15547735759654
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,275.85840366675035,3.7918593756970975,0.0047359969466924,4.026134252548218,0.001,256,3,100,256.0,1.0,35.79065330056417
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,256.32888062667337,3.7918593756970975,0.0046085957437753,4.0299293994903564,0.001,256,3,100,256.0,1.0,36.10954007779188
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,268.5677305576473,3.7918593756970975,0.004659254103899,4.049816846847534,0.001,256,3,100,256.0,1.0,35.90697719446525
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,193.165070438002,3.7918593756970975,0.003075314220041,20.140040397644043,0.001,256,3,500,256.0,1.0,37.33822951985232
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,222.1061956157965,3.7918593756970975,0.0035104556009173,20.128971576690677,0.001,256,3,500,256.0,1.0,36.73190875476502
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,172.25273228329988,3.7918593756970975,0.0030593401752412,20.12296772003174,0.001,256,3,500,256.0,1.0,37.83585429327346
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,152.17471971218205,3.7918593756970975,0.0030476902611553,20.129234790802,0.001,256,3,500,256.0,1.0,38.37409038260327
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,160.15278954359104,3.7918593756970975,0.0031463052146136,20.122132778167725,0.001,256,3,500,256.0,1.0,38.152170411538386
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,187.65793381860777,3.7918593756970975,0.002876607934013,40.2405641078949,0.001,256,3,1000,256.0,1.0,37.463846184895914
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,221.20326357513383,3.7918593756970975,0.0032203921582549,40.234312295913696,0.001,256,3,1000,256.0,1.0,36.74960018619889
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,171.88934906291834,3.7918593756970975,0.0029196909163147,40.24405741691589,0.001,256,3,1000,256.0,1.0,37.8450258183286
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,146.70719858601072,3.7918593756970975,0.002903263317421,40.245035886764526,0.001,256,3,1000,256.0,1.0,38.53300124566068
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,153.3656984709672,3.7918593756970975,0.0029802892822772,40.233208417892456,0.001,256,3,1000,256.0,1.0,38.340233119088296
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,185.07935910307896,3.7918593756970975,0.0028131369035691,80.4822461605072,0.001,256,3,2000,256.0,1.0,37.52393561821218
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,225.78841145833331,3.7918593756970975,0.0031281164847314,80.4864342212677,0.001,256,3,2000,256.0,1.0,36.66049900677041
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,174.03837354626842,3.7918593756970975,0.0028261863626539,80.45622134208679,0.001,256,3,2000,256.0,1.0,37.79106532771906
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,142.25099486487616,3.7918593756970975,0.0027971714735031,80.48501944541931,0.001,256,3,2000,256.0,1.0,38.666962363515445
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,154.8387246904284,3.7918593756970975,0.0029017378110438,80.4614028930664,0.001,256,3,2000,256.0,1.0,38.298719631170115
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,241.16733731802208,2.848416466513992,0.0041298680007457,5.237449884414673,0.001,256,4,100,256.0,1.0,36.37433060320108
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,284.0060763888889,2.848416466513992,0.0045962780714035,5.2358386516571045,0.001,256,4,100,256.0,1.0,35.66423916769581
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,229.9151763303213,2.848416466513992,0.004166554659605,5.233736515045166,0.001,256,4,100,256.0,1.0,36.581839094726746
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,218.39588824046183,2.848416466513992,0.004034474492073,5.233720541000366,0.001,256,4,100,256.0,1.0,36.80507091159703
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,230.91158383534136,2.848416466513992,0.0042225448414683,5.235314130783081,0.001,256,4,100,256.0,1.0,36.56305828627829
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,204.17302151313584,2.848416466513992,0.0027510747313499,26.17904496192932,0.001,256,4,500,256.0,1.0,37.09753192906652
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,246.2126762257363,2.848416466513992,0.0031058019958436,26.17225742340088,0.001,256,4,500,256.0,1.0,36.28441140004576
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,181.88940658467203,2.848416466513992,0.0027318368665874,26.20764231681824,0.001,256,4,500,256.0,1.0,37.59944142698616
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,140.18880339064592,2.848416466513992,0.0027049886994063,26.172791242599487,0.001,256,4,500,256.0,1.0,38.73038220014036
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,157.06119007279116,2.848416466513992,0.0028851190581917,26.170161485672,0.001,256,4,500,256.0,1.0,38.23682664933301
