model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,outermost_linear,original_psnr
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,22.721758502896183,0.0277180708944797,7.255018472671509,0.001,128,3,500,False,28.762149161719424
Gaussian,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,22.721758502896183,0.0279329977929592,14.47122597694397,0.001,128,3,1000,True,28.092026811291618
Gaussian,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,22.721758502896183,0.0300874263048172,14.470401763916016,0.001,128,3,1000,True,27.39395688165706
Gaussian,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,22.721758502896183,0.0269433092325925,14.473385572433472,0.001,128,3,1000,True,28.355174592972276
Gaussian,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,22.721758502896183,0.0269605293869972,14.470416069030762,0.001,128,3,1000,True,28.63819676769929
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,22.721758502896183,0.0276502221822738,14.472188472747805,0.001,128,3,1000,True,28.762149161719424
Gaussian,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,22.721758502896183,0.0279427487403154,14.50554895401001,0.001,128,3,1000,False,28.092026811291618
Gaussian,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,22.721758502896183,0.0300872530788183,14.504021883010864,0.001,128,3,1000,False,27.39395688165706
Gaussian,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,22.721758502896183,0.0269916988909244,14.5067937374115,0.001,128,3,1000,False,28.355174592972276
Gaussian,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,22.721758502896183,0.0269011817872524,14.504695653915403,0.001,128,3,1000,False,28.63819676769929
