model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,outermost_linear,original_psnr
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6202.556763512383,22.721758502896183,0.0939279571175575,23.18231010437012,0.001,128,3,2000,False,22.271808013016987
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,24804.534313033382,22.721758502896183,0.4316677451133728,23.176635265350345,0.001,128,3,2000,False,16.252204708791986
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,4803.128297042336,22.721758502896183,0.0567861311137676,23.180429220199585,0.001,128,3,2000,False,23.382273614715857
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1478.7041839231929,15.244594136755884,0.0241626463830471,1.671335220336914,0.001,128,4,100,True,28.49870247075374
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1766.8661677961848,15.244594136755884,0.0266852620989084,1.671550989151001,0.001,128,4,100,True,27.725478938776575
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1417.8701407191263,15.244594136755884,0.0239270962774753,1.6710872650146484,0.001,128,4,100,True,28.68115092074956
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1304.5093381337851,15.244594136755884,0.0235569216310977,1.6712288856506348,0.001,128,4,100,True,29.0430435648803
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1259.8048574506358,15.244594136755884,0.0236388407647609,1.6708886623382568,0.001,128,4,100,True,29.194482702335183
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1591.4250818377675,15.244594136755884,0.0266680996865034,1.6738770008087158,0.001,128,4,100,False,28.179653502400313
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1869.3395849021083,15.244594136755884,0.0292572677135467,1.6733958721160889,0.001,128,4,100,False,27.480633461294616
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1512.263304520164,15.244594136755884,0.0261790212243795,1.6735165119171145,0.001,128,4,100,False,28.401241347549856
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1405.8824307647255,15.244594136755884,0.0261533353477716,1.6734182834625244,0.001,128,4,100,False,28.71802545156568
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1375.086941516064,15.244594136755884,0.0265078339725732,1.6731445789337158,0.001,128,4,100,False,28.814213909448117
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,943.7228876443272,15.244594136755884,0.0147740133106708,8.341498136520386,0.001,128,4,500,True,30.449070608616044
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1437.613428976322,15.244594136755884,0.0206477232277393,8.340715646743774,0.001,128,4,500,True,28.621094278332045
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1035.9890421059238,15.244594136755884,0.0164029002189636,8.34243130683899,0.001,128,4,500,True,30.04396386966079
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1013.4599347912484,15.244594136755884,0.017250433564186,8.340638875961304,0.001,128,4,500,True,30.139449644040837
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,904.1793711303548,15.244594136755884,0.0164648592472076,8.341846942901611,0.001,128,4,500,True,30.634969543926964
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1400.4277905894412,15.244594136755884,0.0232306830585002,8.396223783493042,0.001,128,4,500,False,28.734908282937116
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1658.1539726614792,15.244594136755884,0.0254657231271266,8.358700513839722,0.001,128,4,500,False,28.001266930157612
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1407.9376908676372,15.244594136755884,0.0237660817801952,8.358684539794922,0.001,128,4,500,False,28.711681135001573
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1277.366970486111,15.244594136755884,0.023342065513134,8.365217208862305,0.001,128,4,500,False,29.134358665686378
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1259.159513052209,15.244594136755884,0.0239212941378355,8.356961250305176,0.001,128,4,500,False,29.196707978091982
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,649.9569449673695,15.244594136755884,0.0109117105603218,16.678707122802734,0.001,128,4,1000,True,32.06866960097156
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,750.3088081492638,15.244594136755884,0.0123896514996886,16.679439067840576,0.001,128,4,1000,True,31.44511503945384
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,615.758374644411,15.244594136755884,0.0104189170524477,16.683462381362915,0.001,128,4,1000,True,32.30341221577715
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,555.3048979773259,15.244594136755884,0.0105472235009074,16.680065870285034,0.001,128,4,1000,True,32.75220044653169
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,663.8894431894244,15.244594136755884,0.0125091867521405,16.693787813186646,0.001,128,4,1000,True,31.976557859810395
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1129.674054290077,15.244594136755884,0.0186854321509599,16.713286638259888,0.001,128,4,1000,False,29.66798394525216
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1428.8741973100737,15.244594136755884,0.022373316809535,16.71160912513733,0.001,128,4,1000,False,28.64757554978997
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1246.205618045097,15.244594136755884,0.0209596045315265,16.716561555862427,0.001,128,4,1000,False,29.24161843992076
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1032.6585744017736,15.244594136755884,0.0190738197416067,16.75535249710083,0.001,128,4,1000,False,30.057947933299552
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1073.3251064152444,15.244594136755884,0.0203825868666172,16.710015058517456,0.001,128,4,1000,False,29.89020260597277
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,502.7943531940261,15.244594136755884,0.0081595508381724,33.358696699142456,0.001,128,4,2000,True,33.18361157220246
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,558.3778525560575,15.244594136755884,0.0085720960050821,33.35376691818237,0.001,128,4,2000,True,32.72823364623768
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,423.4687735316265,15.244594136755884,0.0072735953144729,33.36127161979675,0.001,128,4,2000,True,33.92930157672741
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,468.9067284764057,15.244594136755884,0.008651259355247,33.35590720176697,0.001,128,4,2000,True,33.486650841681225
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,346.4991005689424,15.244594136755884,0.0069634402170777,33.35096859931946,0.001,128,4,2000,True,34.800494371452444
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,707.2196428944947,15.244594136755884,0.0108634242787957,33.423468351364136,0.001,128,4,2000,False,31.701972341458177
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1033.0958247050703,15.244594136755884,0.0156422164291143,33.4207136631012,0.001,128,4,2000,False,30.05610942435725
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,899.1732960487784,15.244594136755884,0.0148919755592942,33.4316771030426,0.001,128,4,2000,False,30.659081481742994
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,857.7464179635208,15.244594136755884,0.0156270563602447,33.42352843284607,0.001,128,4,2000,False,30.8639263569312
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,672.1926442750167,15.244594136755884,0.012752846814692,33.41937613487244,0.001,128,4,2000,False,31.92257793041024
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1557.145830718708,5.757182102133744,0.0249880515038967,2.7116525173187256,0.001,256,3,100,True,28.274222614971954
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1838.660003294428,5.757182102133744,0.0273384135216474,2.7109782695770264,0.001,256,3,100,True,27.55250119879443
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1497.5311898636212,5.757182102133744,0.0251689795404672,2.71158504486084,0.001,256,3,100,True,28.443756723337206
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1349.0667566097725,5.757182102133744,0.0241673216223716,2.711754322052002,0.001,256,3,100,True,28.897181081315615
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1360.0308329672855,5.757182102133744,0.0253666620701551,2.713689088821411,0.001,256,3,100,True,28.86202794488222
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,18326.30325599272,5.757182102133744,0.5571973919868469,2.7145817279815674,0.001,256,3,100,False,17.56676679955396
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,27009.32155967621,5.757182102133744,0.5304252505302429,2.714310884475708,0.001,256,3,100,False,15.882378733759893
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,27944.48546660601,5.757182102133744,0.529315710067749,2.7139196395874023,0.001,256,3,100,False,15.734554312750333
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,29573.26722645792,5.757182102133744,0.5271551012992859,2.7132294178009038,0.001,256,3,100,False,15.48852241148736
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,25548.61172031877,5.757182102133744,0.5362644195556641,2.713797092437744,0.001,256,3,100,False,16.12384242675443
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1076.0026577664826,5.757182102133744,0.0169935282319784,13.552915573120115,0.001,256,3,500,True,29.879382047119126
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1376.0433831680891,5.757182102133744,0.0198628734797239,13.552414655685425,0.001,256,3,500,True,28.81119422444996
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1183.6069211742804,5.757182102133744,0.0189459472894668,13.554648399353027,0.001,256,3,500,True,29.46544052722048
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1087.365639641901,5.757182102133744,0.018793050199747,13.558201789855955,0.001,256,3,500,True,29.83375943431993
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1028.9788921310242,5.757182102133744,0.0188020542263984,13.550397157669067,0.001,256,3,500,True,30.073450827753504
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,34398.10553934488,5.757182102133744,0.5127473473548889,13.555238723754885,0.001,256,3,500,False,14.832170241160448
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,32790.1544733622,5.757182102133744,0.5512811541557312,13.557082414627075,0.001,256,3,500,False,15.040080861455813
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,29601.67159262048,5.757182102133744,0.5342163443565369,13.559302806854248,0.001,256,3,500,False,15.48435312608379
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,28380.8784696076,5.757182102133744,0.5307382941246033,13.557487964630129,0.001,256,3,500,False,15.667257147774684
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,28824.165165871826,5.757182102133744,0.5299109220504761,13.557142972946169,0.001,256,3,500,False,15.599948110867565
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,797.0408286793005,5.757182102133744,0.0130406506359577,27.100544214248657,0.001,256,3,1000,True,31.18270979923097
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,913.9376228873828,5.757182102133744,0.014479786157608,27.11188387870789,0.001,256,3,1000,True,30.588349930335276
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,696.5657918130856,5.757182102133744,0.0114210499450564,27.108821868896484,0.001,256,3,1000,True,31.767894062239776
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,634.3859408990127,5.757182102133744,0.0115843899548053,27.11126947402954,0.001,256,3,1000,True,32.173979990755065
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,693.0215092139391,5.757182102133744,0.0132656283676624,27.119924306869507,0.001,256,3,1000,True,31.790048348075782
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,32966.34442457329,5.757182102133744,0.5098291635513306,27.111313343048096,0.001,256,3,1000,False,15.01680757045699
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,28770.066955321287,5.757182102133744,0.5349544882774353,27.111066818237305,0.001,256,3,1000,False,15.608106761609932
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1449.115554666583,5.757182102133744,0.0243762452155351,27.11362648010254,0.001,256,3,1000,False,28.586485306160686
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,39189.29050969503,5.757182102133744,0.4642631411552429,27.11113309860229,0.001,256,3,1000,False,14.265841477670065
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,3001.1499748995984,5.757182102133744,0.1173599511384964,27.110917329788208,0.001,256,3,1000,False,25.42463850028723
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,457.5409764056225,5.757182102133744,0.0073419529944658,54.22202157974243,0.001,256,3,2000,True,33.593215541243
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,567.6733744875335,5.757182102133744,0.009371499530971,54.21836304664612,0.001,256,3,2000,True,32.65653023723136
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,469.94662373452144,5.757182102133744,0.0078620836138725,54.228344678878784,0.001,256,3,2000,True,33.47703014946171
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,442.1923632028112,5.757182102133744,0.008233193308115,54.21435761451721,0.001,256,3,2000,True,33.741403108579945
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,425.84922633241297,5.757182102133744,0.008206496015191,54.2229688167572,0.001,256,3,2000,True,33.90495686195459
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1199.302483370984,5.757182102133744,0.0191159453243017,54.22354030609131,0.001,256,3,2000,False,29.408228158007887
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1543.9516634245315,5.757182102133744,0.0229172501713037,54.22792744636536,0.001,256,3,2000,False,28.31117849034601
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1111.011618086931,5.757182102133744,0.0183266457170248,54.23118782043457,0.001,256,3,2000,False,29.740329482918725
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1005.6754740315428,5.757182102133744,0.0175361391156911,54.24154782295227,0.001,256,3,2000,False,30.17293689891263
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1009.8778813169343,5.757182102133744,0.018594142049551,54.23148560523987,0.001,256,3,2000,False,30.154826885257336
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1519.7988568858768,3.8504960811851583,0.0246140304952859,3.957324504852295,0.001,256,4,100,True,28.379654352466307
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1691.2790092662317,3.8504960811851583,0.0255931671708822,3.9591622352600098,0.001,256,4,100,True,27.915362899633614
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1397.1245881965365,3.8504960811851583,0.0237085279077291,3.9566009044647217,0.001,256,4,100,True,28.745164128363992
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,3.8504960811851583,0.0279344040900468,3.958582878112793,0.001,256,4,100,True,28.63819676769929
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1220.2083398698962,3.8504960811851583,0.0224930960685014,3.961076021194458,0.001,256,4,100,True,29.333175597882345
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1556.2484822100903,3.8504960811851583,0.0256471447646617,3.961254358291626,0.001,256,4,100,False,28.276726078891123
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1803.0784191453315,3.8504960811851583,0.0279919933527708,3.965271234512329,0.001,256,4,100,False,27.637369333805268
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1468.5373865252675,3.8504960811851583,0.0251237601041793,3.961265563964844,0.001,256,4,100,False,28.528665413506005
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1381.0308996402275,3.8504960811851583,0.025632906705141,3.961881160736084,0.001,256,4,100,False,28.795481530319663
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1287.6596084860275,3.8504960811851583,0.024434445425868,3.963234901428223,0.001,256,4,100,False,29.099504758782807
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1059.6030240754685,3.8504960811851583,0.0160927511751651,19.78899049758911,0.001,256,4,500,True,29.946083596766123
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,962.2493960215864,3.8504960811851583,0.0149664897471666,19.796025037765503,0.001,256,4,500,True,30.364639015954985
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1007.5599546623996,3.8504960811851583,0.0158841405063867,19.79029607772827,0.001,256,4,500,True,30.164806505749485
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,935.3975851321954,3.8504960811851583,0.0158004779368639,19.795324087142944,0.001,256,4,500,True,30.4875530438887
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,902.525283425368,3.8504960811851583,0.0162135884165763,19.80057907104492,0.001,256,4,500,True,30.642921716538645
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1001.8707002489124,3.8504960811851583,0.0157277658581733,19.83243417739868,0.001,256,4,500,False,30.189398729362964
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1739.1780899640228,3.8504960811851583,0.0271689537912607,19.80322766304016,0.001,256,4,500,False,27.794074931999276
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,825.6137375020917,3.8504960811851583,0.013596523553133,19.8090398311615,0.001,256,4,500,False,31.029746381373965
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1087.9146194151606,3.8504960811851583,0.0199703723192214,19.802344799041748,0.001,256,4,500,False,29.831567359158377
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,907.601983454652,3.8504960811851583,0.0173038356006145,19.801203966140747,0.001,256,4,500,False,30.618561124549526
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,592.6791384287149,3.8504960811851583,0.0095660807564854,39.592061042785645,0.001,256,4,1000,True,32.469319078866725
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,523.9889414428548,3.8504960811851583,0.008510778658092,39.58848524093628,0.001,256,4,1000,True,33.00429427281502
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,539.0211444737282,3.8504960811851583,0.0088400049135088,39.59218168258667,0.001,256,4,1000,True,32.881457469418564
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,450.89131787566936,3.8504960811851583,0.0079756248742342,39.60079503059387,0.001,256,4,1000,True,33.656796759244585
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,403.6258249142403,3.8504960811851583,0.0077030495740473,39.60040020942688,0.001,256,4,1000,True,34.13772603147356
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1026.896119634789,3.8504960811851583,0.0166467893868684,39.60850024223328,0.001,256,4,1000,False,30.082250359888988
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1472.010793172691,3.8504960811851583,0.0221124421805143,39.60448503494263,0.001,256,4,1000,False,28.518405543918618
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1177.1530144013554,3.8504960811851583,0.0197630673646926,39.60511708259583,0.001,256,4,1000,False,29.489186296866585
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,972.4315608789324,3.8504960811851583,0.0177919287234544,39.60683512687683,0.001,256,4,1000,False,30.318925030660388
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,964.0509041373828,3.8504960811851583,0.0182011649012565,39.60519242286682,0.001,256,4,1000,False,30.356515824967275
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,262.1092311956158,3.8504960811851583,0.0048221368342638,79.1879780292511,0.001,256,4,2000,True,36.012692321824915
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,273.883506682982,3.8504960811851583,0.0050517814233899,79.18619227409363,0.001,256,4,2000,True,35.821856690222276
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,236.3660200698628,3.8504960811851583,0.0047216154634952,79.18034148216248,0.001,256,4,2000,True,36.46166506155402
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,248.05936375711175,3.8504960811851583,0.004901391454041,79.18517136573792,0.001,256,4,2000,True,36.25195923315914
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,207.3816921331158,3.8504960811851583,0.0042886459268629,79.18581438064575,0.001,256,4,2000,True,37.029811349807716
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,727.1387293967537,3.8504960811851583,0.0113708898425102,79.1951973438263,0.001,256,4,2000,False,31.58134271795689
