model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,zero_fraction,refresh_interval,outermost_linear,first_omega_zero,hidden_omega_zero,original_psnr
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,291.8495806141232,22.721758502896183,0.0056012803688645,13.991750717163086,0.001,128,3,2000,0.6,100,True,100,45,35.54592475198701
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,447.1362873368474,22.721758502896183,0.0083070416003465,14.061725616455078,0.001,128,3,2000,0.6,100,True,100,45,33.693116323084475
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,253.47284581032463,22.721758502896183,0.0048252795822918,14.014756202697754,0.001,128,3,2000,0.6,100,True,100,45,36.158201079631915
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,247.2523283237115,22.721758502896183,0.0041351504623889,13.949584245681764,0.001,128,3,2000,0.6,100,True,100,45,36.266111588178774
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,335.90809331074297,22.721758502896183,0.0080415932461619,14.00131368637085,0.001,128,3,2000,0.6,100,True,100,45,34.935310809842164
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,286.2255715570616,22.721758502896183,0.0040558199398219,15.62591814994812,0.001,128,3,2000,0.7,100,True,100,45,35.630431174914065
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,520.8513062667336,22.721758502896183,0.0085033550858497,15.677531480789185,0.001,128,3,2000,0.7,100,True,100,45,33.03037791081279
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,190.3207138449632,22.721758502896183,0.0034890116658061,15.678640604019163,0.001,128,3,2000,0.7,100,True,100,45,37.40265490805834
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,180.91529921770416,22.721758502896183,0.0033446545712649,15.606580018997192,0.001,128,3,2000,0.7,100,True,100,45,37.62276253964347
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,191.99544140102077,22.721758502896183,0.0035954394843429,15.624492168426514,0.001,128,3,2000,0.7,100,True,100,45,37.364606315108574
